Name,Address,Original Website,Website,source_city,sub_city,state
Coffee Crafters,"708 Clearwater Loop #105, Post Falls, ID 83854",https://coffeecrafters.com/,https://coffeecraftersgreen.com/,Spokane,spokane,WA
Roam | Athenaeum,"116 N Lefevre St, Medical Lake, WA 99022",http://roamroasters.coffee/,http://roamroasters.coffee/,Spokane,spokane,WA
DOMA Coffee Roasting Company,"6240 E Seltice Way Ste A, Post Falls, ID 83854",http://domacoffee.com/,http://domacoffee.com/collections/coffee,Spokane,spokane,WA
Pattern Coffee Roasters,"25510 E Wellesley Ave, Newman Lake, WA 99025",http://pattern.coffee/,http://pattern.coffee/store,Spokane,spokane valley,WA
Eastern Coffee Roasters,"17702 S Brooks Rd, Cheney, WA 99004",http://www.easternroasters.com/,https://easterncoffeeroasters.myshopify.com/collections/regular-blended-coffee,Spokane,cheney,WA
BrownDog Coffee Roasters,"18689 Edmunds Ln E, Bonney Lake, WA 98391",http://www.browndogroasting.com/,http://www.browndogroasting.com/collections/all-products-collection,Spokane,liberty lake,WA
Blue Star Coffee Roasters,"1240 E Methow Valley Hwy, Twisp, WA 98856",https://www.bluestarcoffeeroasters.com/,https://www.bluestarcoffeeroasters.com/pages/shop,Spokane,liberty lake,WA
Jacob's Java,"12806 W Sunset Hwy, Airway Heights, WA 99001",http://jacobsjava.com/,https://jacobsjava.com/shop/,Spokane,airway heights,WA
"Terre Coffee & Bakery | Spokane St, Post Falls","621 N Spokane St, Post Falls, ID 83854",http://terrecoffee.com/,https://terrecoffeeroasters.com/collections/all,Spokane,post falls,WA
Union Roasters,"2102 N 4th St, Coeur d'Alene, ID 83814",http://unionroasters.co/,http://unionroasters.co/collections/coffee-2,Spokane,post falls,WA
Crandall Coffee Roasting Facility,"1521 Hwy 25 South, Kettle Falls, WA 99141",http://www.crandallcoffee.com/locations/,http://www.crandallcoffee.com/coffee,Spokane,post falls,WA
Lore Coffee Roasters,"6378 Main St Suite A, Bonners Ferry, ID 83805",https://loreroasters.com/,https://loreroasters.com/collections/coffee,Spokane,post falls,WA
Scott Brothers Coffee Co,"2 Scotts Mountain Rd, Curlew, WA 99118",http://www.scottbroscoffee.com/,https://scottbrotherscoffee.com/index.php/shop/,Spokane,post falls,WA
Coeur d'Alene Coffee Co,"418 E Lakeside Ave Ste 9, Coeur d'Alene, ID 83814",https://www.cdacoffeecompany.com/,https://cdacoffeecompany.com/shop/,Spokane,post falls,WA
Evans Brothers Coffee,"504 E Sherman Ave, Coeur d'Alene, ID 83814",https://www.evansbrotherscoffee.com/,https://www.evansbrotherscoffee.com/collections/coffee,Spokane,post falls,WA
Lariat Coffee Roasters,"265 Riverside Ave, Winthrop, WA 98862",http://www.lariatcoffee.com/,http://www.lariatcoffee.com/product-category/proprietary-blends/,Spokane,post falls,WA
Macadamia Coffee,"200 W Hanley Ave, Coeur d'Alene, ID 83815",https://macadamiacoffee.wordpress.com/,https://www.domacoffee.com/,Spokane,coeur d'alene,WA
CDA Gourmet,"842 N 4th St, Coeur d'Alene, ID 83814",http://cdagourmet.com/,http://cdagourmet.com/collections/tea-and-coffee,Spokane,coeur d'alene,WA
Tobra Coffee Roasters,"209 S Crosby St, Tekoa, WA 99033",https://tobracoffee.com/,https://tobracoffee.com/collections/frontpage/products/northwest-blend,Spokane,coeur d'alene,WA
JC Coffee Co,"6308 W Lancaster Rd, Rathdrum, ID 83858",https://jc-coffee-co.square.site/,https://jc-coffee-co.square.site/,Spokane,rathdrum,WA
Golden Glo Espresso,"7947 Nagel Rd, Rathdrum, ID 83858",https://www.goldengloespresso.com/,https://goldengloespresso.shopsettings.com,Spokane,rathdrum,WA
