Name,Address,Original Website,Website,source_city,sub_city,state
Onda Origins Cafe & Roastery,"5600 Rainier Ave S unit a, Seattle, WA 98118",http://www.ondaorigins.com/,http://www.ondaorigins.com/collections/coffee,Seattle,seattle,WA
Café Hagen (Café and Roastery),"800 5th Ave N, Seattle, WA 98109",https://www.cafehagen.com/,https://www.hagencoffeeroasters.com/shop,Seattle,seattle,WA
Milstead & Co.,"754 N 34th St, Seattle, WA 98103",https://milsteadandco.com/,http://milsteadandco.bigcartel.com/,Seattle,seattle,WA
Herkimer Coffee,"2101 4th Ave, Seattle, WA 98121",https://herkimercoffee.com/,https://herkimercoffee.com/product-category/wholebean-coffee/,Seattle,seattle,WA
Push Pull on Union,"2407 E Union St Suite B, Seattle, WA 98122",https://pushxpullcoffee.com/pages/locations,https://pushxpullcoffee.com/collections/beans,Seattle,seattle,WA
Anchorhead Coffee,"2003 Western Ave STE 110A, Seattle, WA 98121",http://www.anchorheadcoffee.com/,http://www.anchorheadcoffee.com/collections/whole-bean-coffee,Seattle,seattle,WA
StoneX Specialty Coffee,"204 S Mead St, Seattle, WA 98108",https://specialtycoffee.stonex.com/,https://mercon-specialty.myshopify.com/collections/coffee?pf_pt_country=guatemala,Seattle,seattle,WA
Broadcast Coffee,"1918 E Yesler Wy, Seattle, WA 98122",http://broadcastcoffee.com/,http://broadcastcoffee.com/,Seattle,seattle,WA
Stamp Act Coffee,"1147 NW 53rd St, Seattle, WA 98107",http://www.stampactcoffee.com/,http://www.stampactcoffee.com/collections/coffee,Seattle,seattle,WA
Caffe Lusso Roastery,"17725 NE 65th St A140, Redmond, WA 98052",http://caffelusso.com/,http://caffelusso.com/collections/coffee,Seattle,seattle,WA
Street Bean Cafe,"2711 3rd Ave, Seattle, WA 98121",http://streetbean.org/,http://streetbean.org/collections/coffee,Seattle,seattle,WA
Visible Coffee Roasters,"2739 E Madison St, Seattle, WA 98112",http://visiblecoffeeroasters.com/,http://visiblecoffeeroasters.com/collections/coffee-beans,Seattle,seattle,WA
Orca coffee,"743 N 200th St, Shoreline, WA 98133",https://www.orcabaycoffeebeans.com/,https://www.orcabaycoffeebeans.com/,Seattle,seattle,WA
Cafe Verde,"7354 35th Ave SW, Seattle, WA 98126",https://www.cafeverdecoffee.com/,https://www.cafeverdecoffee.com/collections,Seattle,seattle,WA
Armistice Coffee Roosevelt,"6717 Roosevelt Way NE Suite 101, Seattle, WA 98115",http://www.armisticecoffeeco.com/,https://armisticecoffeeco.com/shop/,Seattle,seattle,WA
Storyville Coffee Pike Place,"94 Pike St Top floor Suite 34, Seattle, WA 98101",https://storyville.com/pages/pike-place-market,https://storyville.com/products/storyville-sunrise-espresso,Seattle,seattle,WA
Fonté Coffee Roaster Facility,"5501 6th Ave S, Seattle, WA 98108",http://www.fontecoffee.com/,https://www.fontecoffee.com/shop-coffee/,Seattle,seattle,WA
Conduit Coffee Company,"2000 Airport Wy S #2, Seattle, WA 98134",https://www.conduitcoffee.com/,https://www.conduitcoffee.com/collections/coffee,Seattle,seattle,WA
Monorail Espresso,"510 Pike St, Seattle, WA 98101",http://www.monorailespresso.com/,http://www.monorailespresso.com/collections/all,Seattle,seattle,WA
Caffé D'arte - Pioneer Square Café.,"99 Yesler Wy, Seattle, WA 98104",http://www.caffedarte.com/,https://caffe-darte-coffee-roasters.myshopify.com/,Seattle,seattle,WA
Espresso Vivace South Lake Union,"227 Yale Ave N, Seattle, WA 98109",http://www.espressovivace.com/,http://www.espressovivace.com/shop/,Seattle,seattle,WA
Boon Boona Coffee,"724 S 3rd St, Renton, WA 98057",http://www.boonboonacoffee.com/,http://www.boonboonacoffee.com/collections/coffee,Seattle,seattle,WA
Dote Coffee Bar,"1565 121st Ave NE, Bellevue, WA 98005",https://www.dailydote.com/,https://www.dailydote.com/product/hayden-espresso-blend/,Seattle,bellevue,WA
Third Culture Coffee,"80 102nd Ave NE, Bellevue, WA 98004",https://thirdculturecoffee.com/,https://thirdculturecoffee.com/collections/all,Seattle,bellevue,WA
Mercurys Coffee Co.,"13102 NE 20th St, Bellevue, WA 98005",http://mercurys.com/,http://mercurys.com/collections/100-organic-coffee,Seattle,bellevue,WA
Fonté Coffee - Civica,"225 108th Ave NE Ste N120, Bellevue, WA 98004",https://www.fontecafe.com/,https://www.fontecoffee.com/coffee/,Seattle,bellevue,WA
Woods Coffee,"2002 Bellevue Square, Bellevue, WA 98004",https://woodscoffee.com/pages/locations,https://woodscoffee.com/collections/coffee,Seattle,bellevue,WA
Bellden Cafe,"10527 Main St, Bellevue, WA 98004",https://www.belldencafe.com/,https://www.belldenlife.com/collections,Seattle,bellevue,WA
Aroma Coffee Co.,"33429 Redmond-Fall City Rd SE, Fall City, WA 98024",http://aromacoffeeco.com/,http://aromacoffeeco.com/coffee,Seattle,bellevue,WA
Vashon Island Coffee Roasterie,"19529 Vashon Hwy SW #6029, Vashon, WA 98070",http://www.tvicr.com/,https://tvicr.com/coffee/,Seattle,bellevue,WA
Dilettante Mocha Café at Bellefield Office Park,"Bellefield Office Park, 1450 114th Ave SE #120, Bellevue, WA 98004",https://www.dilettantemochacafe.com/pages/locations-contact_bellefield,https://www.dilettantemochacafe.com/collections/fresh-roasted-coffee,Seattle,bellevue,WA
Victor's Celtic Coffee & Roasters,"7993 Gilman St, Redmond, WA 98052",https://victorscelticcoffee.store/,https://victorscelticcoffee.store/,Seattle,bellevue,WA
Seattle Coffee Gear,"400 Urban Plz #150, Kirkland, WA 98033",https://www.seattlecoffeegear.com/,https://www.seattlecoffeegear.com/collections/coffee,Seattle,bellevue,WA
OG Coffee,"9229 Holman Rd NW, Seattle, WA 98117",https://ogcoffee.shop/,https://ogcoffee.shop/,Seattle,bellevue,WA
Naomi Joe Coffee Roasters,"2101 Jefferson Ave, Tacoma, WA 98402",https://naomijoecoffee.com/,https://naomijoecoffee.com/collections/current-coffees,Seattle,tacoma,WA
Outer Dark Coffee Co.,"750 Market St, Tacoma, WA 98402",http://www.outerdarkcoffee.com/,http://www.outerdarkcoffee.com/shop,Seattle,tacoma,WA
Bluebeard Coffee Roasters,"2201 6th Ave, Tacoma, WA 98403",http://bluebeardcoffee.com/,http://bluebeardcoffee.com/collections/bluebeard-coffees,Seattle,tacoma,WA
Manifesto Coffee,"1003 S 11th St, Tacoma, WA 98405",http://www.manifestocoffeeroasters.com/,http://www.manifestocoffeeroasters.com/s/order,Seattle,tacoma,WA
Valhalla Coffee Co.,"3918 6th Ave, Tacoma, WA 98406",http://www.valhallacoffeecompany.com/,http://www.valhallacoffeecompany.com/,Seattle,tacoma,WA
Campfire coffee co.,"1554 Market St #101, Tacoma, WA 98402",http://www.welovecampfire.com/,http://www.welovecampfire.com/shop,Seattle,tacoma,WA
Cosmonaut Coffee Co,"UPSTAIRS, 817 Division Ave, Tacoma, WA 98403",https://cosmonautcoffee.com/,https://cosmonautcoffee.com/home/shop/,Seattle,tacoma,WA
Dillanos Coffee Roasters,"1620 45th St E, Sumner, WA 98390",https://www.dillanos.com/,https://www.dillanos.com/collections/coffee,Seattle,tacoma,WA
Lander Coffee,"2716 N 21st St, Tacoma, WA 98406",http://landercoffee.com/,http://landercoffee.com/coffee,Seattle,tacoma,WA
La'Art Coffee Roasters,"20077 WA-410, Bonney Lake, WA 98391",http://www.laartcoffee.com/,http://www.laartcoffee.com/collections/all,Seattle,tacoma,WA
Endicott Coffee,"712 E 26th St, Tacoma, WA 98421",http://www.endicottcoffee.com/,http://www.endicottcoffee.com/our-coffee,Seattle,tacoma,WA
Gravity Coffee,"4918 Center St, Tacoma, WA 98409",https://www.gravitycoffee.com/,https://gravitycoffee.com/products/signature-blend?selling_plan=504299658,Seattle,tacoma,WA
Martin Henry Coffee Roasters,"2531 Inter Ave suite b, Puyallup, WA 98372",https://martinhenrycoffee.com/?utm_source=google&utm_medium=gmyb&utm_campaign=GoogleMyBusiness,https://martinhenrycoffee.com/shop/,Seattle,tacoma,WA
Campers Coffee Co,"6700 Martin Way E #101, Olympia, WA 98516",http://www.campers.coffee/,http://www.campers.coffee/collections/coffee,Seattle,tacoma,WA
Papaver Roaster House,"500 Columbia St NW, Olympia, WA 98501",https://papaverroasterhouse.com/,https://papaverroasterhouse.com/collections/all,Seattle,tacoma,WA
Cutters Point Coffee,"5104 6th Ave suite 100, Tacoma, WA 98406",http://www.cutterspoint.com/,https://shop.cutterspoint.com/#coffee,Seattle,tacoma,WA
Makario Coffee Roasters,"2613 Colby Ave, Everett, WA 98201",https://www.makariocoffee.com/,https://www.makariocoffee.com/store,Seattle,everett,WA
Bloom Coffee Bar,"9501 19th Ave SE, Everett, WA 98208",http://www.bloomcoffeebar.com/,http://www.bloomcoffeebar.com/shop,Seattle,everett,WA
Bargreen Coffee Co,"2819 Rucker Ave, Everett, WA 98201",http://www.bargreenscoffee.com/,http://www.bargreenscoffee.com/shop,Seattle,everett,WA
The Loft Bakeshop & Cafe,"1309 Hewitt Ave, Everett, WA 98201",https://www.theloftbakeshopandcafe.com/,https://www.theloftbakeshopandcafe.com/,Seattle,everett,WA
Bonaventure Coffee Roasters,"425 N Olympic Ave, Arlington, WA 98223",https://drinkbonaventure.com/,https://drinkbonaventure.com/s/shop,Seattle,everett,WA
Vista Clara Coffee,"1822 Bickford Ave, Snohomish, WA 98290",http://www.vistaclaracoffee.com/,http://www.vistaclaracoffee.com/collections/all-coffees,Seattle,everett,WA
Common Ground Coffee Roasters,"1727 Revere Beach Pkwy, Everett, MA 02149",http://www.commongroundcoffeeroasters.com/,https://commongroundcoffeeroasters.com/shop/,Seattle,everett,WA
Cafe Diedrich,"3201 Smith Ave, Everett, WA 98201",http://diedrichespresso.com/,https://www.diedrichespresso.com/category/all-products,Seattle,everett,WA
203° Fahrenheit Coffee Co.,"11901 NE Village Plaza suite 171, Kirkland, WA 98034",https://www.203degreesfahrenheit.coffee/,https://www.203degreesfahrenheit.coffee/collections/all,Seattle,everett,WA
Pilgrim Coffeehouse,"10002 Aurora Ave N #22, Seattle, WA 98133",http://www.pilgrimcoffeehouse.com/,http://www.pilgrimcoffeehouse.com/collections/shop-pilgrim-coffee,Seattle,everett,WA
Blackdove Coffee,"8252 Mukilteo Speedway, Mukilteo, WA 98275",http://www.blackdovecoffee.com/,http://www.blackdovecoffee.com/product/blackdove-signature-blend-whole-bean-12oz/42?cp=true&sa=true&sbp=false&q=false,Seattle,everett,WA
Gourmet Latte #11,"3830 Broadway, Everett, WA 98201",https://gourmetlatte.com/,https://gourmetlatte.com/collections/all,Seattle,everett,WA
Joe's Garage Coffee,"20232 72nd Ave S, Kent, WA 98032",https://joesgaragecoffee.com/,https://joesgaragecoffee.com/products/coffee-bags/,Seattle,kent,WA
Poverty Bay Coffee Roasters,"3702 W Valley Hwy N #400, Auburn, WA 98001",https://www.povertybay.com/,https://www.povertybay.com/buy-coffee-beans/,Seattle,kent,WA
Distant Lands Coffee,"801 Houser Way N, Renton, WA 98057",http://www.dlcoffee.com/,https://java-trading.com/collections/distant-lands-gourmet-coffees,Seattle,renton,WA
BeanWater Espresso,"4044 NE Sunset Blvd, Renton, WA 98056",http://www.beanwaterespresso.com/,http://www.beanwaterespresso.com/,Seattle,renton,WA
Blue Star Coffee Roasters,"1240 E Methow Valley Hwy, Twisp, WA 98856",https://www.bluestarcoffeeroasters.com/,https://www.bluestarcoffeeroasters.com/pages/shop,Seattle,renton,WA
Issaquah Coffee Company,"317 NW Gilman Blvd #47, Issaquah, WA 98027",http://www.issaquahcoffee.com/,http://www.issaquahcoffee.com/s/shop,Seattle,renton,WA
Huxdotter Coffee,"3404 Maple Vly Hwy, Renton, WA 98058",https://huxdotter.com/,https://www.dillanos.com/product-category/dcr-cafe-partner/huxdotter-coffee/,Seattle,renton,WA
Bonefrog Coffee,"17725 NE 65th St Suite A-125, Redmond, WA 98052",https://bonefrogcoffee.com/,https://bonefrogcoffee.com/collections/coffee,Seattle,redmond,WA
Backporch Coffee Roasters,"3750 SW Badger Ave Suite 101, Redmond, OR 97756",https://www.backporchcoffeeroasters.com/,https://www.backporchcoffeeroasters.com/buyonline/coffee,Seattle,redmond,WA
Smith Rock Coffee Roasters,"Redmond, OR 97756",http://www.smithrockcoffeeroaster.com/,http://www.smithrockcoffeeroaster.com/shop/medium-roast,Seattle,redmond,WA
MilkMan Roasters Coffee,"2524 14th Ave NW, Gig Harbor, WA 98335",https://www.milkmanroasterscoffee.com/,https://www.milkmanroasterscoffee.com/shop,Seattle,redmond,WA
Essence Coffee Roasters,"461 W Washington St, Sequim, WA 98382",http://essencecoffeeroasters.com/,https://www.essencecoffeeroasters.com/shop/,Seattle,redmond,WA
Black Swan Coffee Roasting,"8510 Cedarhome Dr, Stanwood, WA 98292",https://blackswancoffee.com/,https://blackswancoffee.com/collections/all,Seattle,redmond,WA
Hoyt BigFoot Java,"4627 SW 320th St, Federal Way, WA 98023",http://bigfootjava.com/locations/Hoyt-BigFoot-Java,https://www.dillanos.com/product-category/dcr-cafe-partner/bigfoot-java/,Seattle,federal way,WA
Café Elite,"1045 S 320th St Suite 3, Federal Way, WA 98003",http://cafeelite.com/,https://cafeelitecoffee.square.site/,Seattle,federal way,WA
