Name,Address,Original Website,Website,source_city
Moonbean Coffee Company,"30 St Andrew St, Toronto, ON M5T 1K6",http://www.moonbeancoffee.com/,http://www.moonbeancoffee.com/collections/coffee,hamilton
Milky's,"760 Dundas St W, Toronto, ON M6J 1T8",http://milkys.ca/,http://milkys.ca/collections/coffee-beans,hamilton
One Point Twenty One Roasters,"3100 Harvester Rd Unit 5B, Burlington, ON L7N 3W8",https://onepointtwentyone.com/pages/wholesale,https://onepointtwentyone.com/collections/coffee,hamilton
De Mello Coffee,"2489 Yonge St, Toronto, ON M4P 2H6",https://hellodemello.com/,https://hellodemello.com/collections/all-coffee,hamilton
Javanut,"391 Main St E, Milton, ON L9T 1P7",https://javanut.ca/,https://www.javanut.ca/coffee/whole-bean/,hamilton
Kerr Street Cafe,"298 Kerr St, Oakville, ON L6K 3B3",http://www.kerrstreetcafe.com/,https://kerr-street-cafe.myshopify.com/collections/coffee,burlington
RoastAroma Specialty Cafe,"3495 Danforth Ave, Scarborough, ON M1L 1E2",https://roastaroma.com/,https://roastaroma.com/store,burlington
Sippy Cup Coffee Roasters,"28 Port Maitland Rd, Haldimand, ON N1A 1Y7",http://www.sippycupcoffeeroasters.ca/,http://www.sippycupcoffeeroasters.ca/collections/all,stoney creek
Vibe Coffee,"603 Millway Ave Unit 1, Concord, ON L4K 3V1",https://vibecoffee.com/,https://vibecoffee.com/collections/all,stoney creek
Rufino Coffee,"110 Romina Dr., Vaughan, ON L4K 4Z7",https://www.rufino.ca/,https://www.rufino.ca/collections/all,stoney creek
Barocco Coffee Company,"1020 Meyerside Dr #4, Mississauga, ON L5T 1K7",http://www.baroccocoffee.com/,http://www.baroccocoffee.com/collections/whole-bean-coffee,stoney creek
Invigo Coffee Roasters,"24 Viceroy Rd #10, Concord, ON L4K 2L9",https://invigocoffee.com/,https://invigocoffee.com/collections/all-products,stoney creek
Black Creek Coffee (Online Only - not open to the public),"45 Mill St E, Acton, ON L7J 1H1",https://blackcreekcoffee.com/,https://blackcreekcoffee.com/collections/all-coffee,stoney creek
Dark City Coffee,"3480 McNicoll Ave Unit 12, Scarborough, ON M1V 5A7",http://www.darkcitycoffee.com/,http://www.darkcitycoffee.com/collections/all,stoney creek
Foreword Specialty Coffee Roasters,"370 Hwy 7, Richmond Hill, ON L4B 1A7",https://forewordroasters.ca/,https://forewordroasters.ca/collections/coffee-beans,stoney creek
St Joseph Island Coffee Roasters,"3902 A Line Rd RR #1, Richards Landing, ON P0R 1J0",https://sjicoffeeroasters.ca/,https://www.sjicoffeeroasters.ca/shop-filterable/,stoney creek
My Indie Coffee Roasters,"17817 Leslie St #7, Newmarket, ON L3Y 8C6",http://www.myindiecoffee.com/,http://www.myindiecoffee.com/collections/roasted-beans,stoney creek
Coffee Tree Roastery,"2412 Bloor St W, Toronto, ON M6S 1P9",https://www.coffeetree.ca/,https://www.coffeetree.ca/collections/dark-roast-coffee-beans,stoney creek
The Mister Brewer,"25 Nipissing Crescent, Brampton, ON L6S 5A4",http://www.themisterbrewer.ca/,http://www.themisterbrewer.ca/collections/all-roasts,ancaster
JAVA ROASTERS,"262 Carlaw Ave UNIT 107, Toronto, ON M4M 3L1",http://javaroasters.ca/,http://javaroasters.ca/collections/coffee,ancaster
Rooster Coffee House,"479 Broadview Ave, Toronto, ON M4K 2N4",http://www.roostercoffeehouse.com/,http://www.roostercoffeehouse.com/collections/coffee,ancaster
Contrabean Roasting Company,"Home based business, 71 Claremont Ave, Kitchener, ON N2M 2P5",http://contrabean.ca/,http://contrabean.ca/collections/coffee-offerings,ancaster
Smile Tiger Coffee Roasters,"100 Ahrens St W, Kitchener, ON N2H 4C3",http://smiletigercoffee.com/,http://smiletigercoffee.com/collections/single-origins,ancaster
Black Label Coffee,"20 Lakeshore Rd E, Mississauga, ON L5G 1C8",https://blacklabelcoffee.ca/,https://blacklabelcoffee.ca/collections/all,dundas
Balzac's Coffee Roasters,"223 King St, Niagara-on-the-Lake, ON L0S 1J0",https://shop.balzacs.com/pages/niagara-on-the-lake,https://shop.balzacs.com/collections/all-coffee,grimsby
Crossbone Coffee Co.,"59 Aquadale Dr, St. Catharines, ON L2N 3R9",https://www.crossbonecoffee.com/,https://www.crossbonecoffee.com/collections/coffee,grimsby
Velvet Sunrise Coffee Roasters,"100 Ringwood Dr #8, Whitchurch-Stouffville, ON L4A 1A9",https://velvetsunrise.ca/,https://velvetsunrise.ca/shop-coffee-beans/,grimsby
Rose N Crantz Roasting Co,"905 Copper Crescent, Thunder Bay, ON P7B 6G1",https://rnccoffee.ca/,https://rnccoffee.ca/collections/always-around-coffee,grimsby
Ashanti Thornbury,"39 Bruce St S, Thornbury, ON N0H 2P0",http://www.ashanticoffee.com/,http://www.ashanticoffee.com/collections/bags-of-coffee,grimsby
14th Coffee Co.,"14451 Concession Rd 14, Essex, ON N8M 2X6",https://linktr.ee/14thCoffeeCo,https://t9amew-k0.myshopify.com/collections/all,grimsby
SEVEN MYSTERY,"50 Weybright Ct #13, Scarborough, ON M1S 5A8",https://www.sevenmystery.com/,https://sevenmystery.com/shop/,grimsby
Hummingbird Coffee Co.,"3521 Portage Rd Unit 2, Niagara Falls, ON L2J 2K5",https://www.hummingbirdcoffee.ca/,https://www.hummingbirdcoffee.ca/category/coffee-beans,grimsby
Fair Grounds Organic Cafe & Roastery,"3785 Lake Shore Blvd W, Etobicoke, ON M8W 3M6",http://fairgroundscoffee.ca/,https://fairgroundscoffee.ca/product/roasters-choice-organic-coffee-of-the-month-club/,grimsby
iDrinkCoffee.com,"1-312 Alliance Rd, Milton, ON L9T 2V2",http://www.idrinkcoffee.com/,http://www.idrinkcoffee.com/collections/coffee,waterdown
