Name,Address,Original Website,Website,source_city,sub_city,state
The Roasted Rooster,"3529 Old Philadelphia Pike, Intercourse, PA 17534",http://www.kitchenkettle.com/members/theroastedrooster.asp,https://shopkitchenkettle.com/collections/coffees-teas,Lancaster,lancaster,PA
Commons Company,"315 E Marion St, Lancaster, PA 17602",https://commonscompany.com/,https://passengercoffee.com,Lancaster,lancaster,PA
New Holland Coffee Co.,"29 E King St Suite 003, Lancaster, PA 17602",https://www.newhollandcoffee.com/,https://www.newhollandcoffee.com/shop,Lancaster,lancaster,PA
Golden Valley Coffee Roasters,"208 Carter Dr Suite 13B, West Chester, PA 19382",http://www.goldenvalleyfarms.com/,http://www.goldenvalleyfarms.com/collections/organic-coffee,Lancaster,lancaster,PA
Prince Street Cafe,"15 N Prince St, Lancaster, PA 17603",http://www.princestreetcafe.com/,http://passengercoffee.com,Lancaster,lancaster,PA
"Stroopies, Inc. (Made at the Lancaster Sweet Shoppe)","141N N Duke St, Lancaster, PA 17602",http://www.stroopies.com/?utm_source=google-my-business&utm_medium=knowledge-panel&utm_campaign=website-link,http://www.stroopies.com/coffee,Lancaster,lancaster,PA
Firehouse Coffee,"15877 Kutztown Rd, Maxatawny, PA 19538",https://firehousecoffee.com/,https://firehousecoffee.com/collections/premium-coffee-from-firehouse-coffee,Lancaster,lancaster,PA
Cocalico Coffee Crafters,"11 Long Ave, Ephrata, PA 17522",http://cocalicocoffeecrafters.com/,https://www.toasttab.com/cocalicocoffeecrafters,Lancaster,lancaster,PA
Pullshot Coffee Roasters,"34 W Philadelphia St, York, PA 17401",http://www.pullshotcoffee.com/,http://www.pullshotcoffee.com/shop,Lancaster,lancaster,PA
Cleona Coffee Roasters,"700 W Main St Suite B, Annville, PA 17003",http://www.cleonacoffeeroasters.com/,https://cleonacoffeeroasters.com/shop/coffee/,Lancaster,lancaster,PA
Madis Coffee Roasters,"3527 Lancaster Ave, Philadelphia, PA 19104",http://madiscoffee.com/,http://madiscoffee.com/products/ethiopia-light-roast-coffee-beans,Lancaster,lancaster,PA
Hill Road Coffee Roasters,"360 E Wyomissing Ave b, Mohnton, PA 19540",http://www.hillroadcoffeeroasters.com/,http://www.hillroadcoffeeroasters.com/quick-order,Lancaster,lancaster,PA
Trolley Line Coffee,"44 W Brandt Blvd, Salunga, PA 17538",https://trolleylinecoffee.com/,https://trolleylinecoffee.com/collections/bagged-coffee,Lancaster,lancaster,PA
Lonely Monk Coffee Roasting,"303 Herman Ave, Lemoyne, PA 17043",http://www.lonelymonkcoffeeroasting.com/,http://www.lonelymonkcoffeeroasting.com/s/shop,Lancaster,lancaster,PA
Fat Puppy Coffee Roasters,"113 E Main Ave, Myerstown, PA 17067",http://www.fatpuppycoffee.com/,https://www.fatpuppycoffee.com/shop/,Lancaster,lancaster,PA
Creekside Coffee Roasting Co.,"2264 Baltimore Pike, Oxford, PA 19363",https://www.creeksidecoffeeroasting.com/,https://www.creeksidecoffeeroasting.com/category/all-products,Lancaster,lancaster,PA
Baristi Coffee Roasters,"617 N 13th St, Allentown, PA 18102",http://www.baristicoffeeroasters.com/,http://www.baristicoffeeroasters.com/collections/frontpage,Lancaster,lancaster,PA
Greater Heights Coffee Roasters LLC,"55 Cherry Ln, Richfield, PA 17086",https://greaterheightscoffee.com/,https://greaterheightscoffee.com/shop,Lancaster,york,PA
The Hive Coffee House and Cafe,"3665 Bull Rd, York, PA 17408",http://hivecoffeehouseandcafe.com/,https://www.squareonecoffee.com/,Lancaster,york,PA
Bantam Coffee Roasters,"82 Steinwehr Ave, Gettysburg, PA 17325",http://bantamroasters.com/,http://bantamroasters.com/collections/bantam-coffee,Lancaster,york,PA
Joe StrEAT Cafe,"1968 Carlisle Rd, West Manchester Township, PA 17408",http://www.joestreat.com/,http://www.joestreat.com/collections/all,Lancaster,york,PA
North Edge Craft Coffee,"1222 Linden Ave, Erie, PA 16505",https://www.northedgecoffee.com/,https://www.northedgecoffee.com/collections/coffee,Lancaster,york,PA
Mill Creek Coffee Company,"1222 Linden Ave, Erie, PA 16505",http://www.millcreekcoffeeco.com/,http://www.millcreekcoffeeco.com/collections/coffee,Lancaster,york,PA
Fieldstone Coffee Roasters and Bistro,"4203 Durham Rd, Ottsville, PA 18942",https://fieldstonecoffeeroasters.com/,https://fieldstonecoffeeroasters.com/collections/fresh-roasted-coffee,Lancaster,york,PA
Elementary Coffee Co.,"256 North St, Harrisburg, PA 17101",http://elementarycoffee.co/,http://elementarycoffee.co/store,Lancaster,harrisburg,PA
St. Thomas Roasters,"5951 Linglestown Rd, Harrisburg, PA 17112",http://www.stthomasroasters.com/,https://www.stthomasroasters.com/shop/,Lancaster,harrisburg,PA
Little Amps Coffee,"133 State St, Harrisburg, PA 17101",http://littleampscoffee.com/,http://littleampscoffee.com/collections/coffee,Lancaster,harrisburg,PA
Independent Ground,"5926 Linglestown Rd, Harrisburg, PA 17112",https://www.independentground.com/,https://www.independentground.com/collections/all,Lancaster,harrisburg,PA
Good Ground Coffee Company,"244 S 17th St, Camp Hill, PA 17011",http://www.goodgroundcoffeecompany.org/,https://order.toasttab.com/online/good-ground-coffee-company-244-south-17th-street,Lancaster,harrisburg,PA
The Table Harrisburg,"3950 Tecport Dr, Harrisburg, PA 17111",http://www.thetablehbg.com/,https://www.thetablehbg.com/shop,Lancaster,harrisburg,PA
one good woman,"1801 Market St, Camp Hill, PA 17011",http://www.onegoodwoman.com/,https://onegoodwoman.com/coffee/,Lancaster,harrisburg,PA
Shermans Valley Coffee Co.,"751 Shermans Valley Rd, New Bloomfield, PA 17068",https://shermansvalleycoffee.com/,https://shermansvalleycoffee.com/shop/ols/all?sortoption=descend_by_created_at,Lancaster,harrisburg,PA
Appalachian Coffee Roasters,"303 Beech St, Hollidaysburg, PA 16694",https://www.acroasters.com/,https://www.acroasters.com/shop,Lancaster,harrisburg,PA
Appalachian Mountain Coffee,"594 Grubbs Church Rd, Port Trevorton, PA 17864",http://cirruslyfreshcoffee.com/,https://cirruslyfreshcoffee.com/shop,Lancaster,harrisburg,PA
Steel Cup Coffee Roasters,"507 10th St, New Kensington, PA 15068",https://steelcupcoffee.com/,https://steelcupcoffee.com/shop/,Lancaster,harrisburg,PA
Tioga Rise Coffee,"103 S Center St, Fredericksburg, PA 17026",https://tiogarise.com/,https://tiogarise.com/collections/coffee/,Lancaster,harrisburg,PA
IV Coffee Co.,"100 N 3rd St, Sunbury, PA 17801",http://www.ivcoffeeco.com/,https://iv-coffee-co.square.site/,Lancaster,harrisburg,PA
Twin Valley Coffee: Shady Maple Farm Market Location,"1324 Main St, East Earl, PA 17519",http://www.twinvalleycoffee.com/,http://www.twinvalleycoffee.com/collections/beans,Lancaster,harrisburg,PA
Fresh Roasted Coffee LLC,"1136 Walnut St, Sunbury, PA 17801",https://freshroastedcoffee.com/,https://freshroastedcoffee.com/collections/coffee,Lancaster,harrisburg,PA
Ox Coffee,"616 S 3rd St, Philadelphia, PA 19147",http://oxcoffee.com/,https://shop.oxcoffee.com,Lancaster,harrisburg,PA
Càphê Roasters,"3400 J St G1, Philadelphia, PA 19134",http://capheroasters.com/,https://shop.capheroasters.com/,Lancaster,harrisburg,PA
Gnosis Coffee Roasters,"654 Pheasant Ridge Rd, Lewisburg, PA 17837",https://gnosiscoffee.com/,https://gnosiscoffee.com/collections/all,Lancaster,harrisburg,PA
Omega Coffee Bar,"251 Grant St, Chambersburg, PA 17201",https://omegacoffeecollective.com/,https://omegacoffeecollective.com/collections/coffee-bags,Lancaster,harrisburg,PA
Greencastle Coffee Roasters,"42 E Baltimore St, Greencastle, PA 17225",http://www.greencastlecoffee.com/,http://www.greencastlecoffee.com/collections/coffees,Lancaster,harrisburg,PA
Bason Coffee,"453 Mill St, Danville, PA 17821",http://www.basoncoffee.com/,http://www.basoncoffee.com/collections/all,Lancaster,harrisburg,PA
Cafe Gourmino,"306 Westtown Rd Suite I, West Chester, PA 19380",https://www.cafegourmino.com/,https://cafegourmino.com/shop/,Lancaster,harrisburg,PA
Toasted and Roasted,"92 E Broad St, Bethlehem, PA 18018",http://www.toastedandroasted.com/,http://www.toastedandroasted.com/shop-coffee,Lancaster,reading,PA
Sunny Sky Products,"48 Quarry Rd, Douglassville, PA 19518",http://www.sunnyskyproducts.com/,https://sunnyskyproducts.com/product-type/coffee-cappuccinos/,Lancaster,reading,PA
Dunkin',"645 Penn St, Reading, PA 19601",https://locations.dunkindonuts.com/en/pa/reading/645-penn-st/356224?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=356224&y_source=1_MTIxMDkwNTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.dunkinathome.com/,Lancaster,reading,PA
East Indies Coffee & Tea Co,"7 Keystone Dr, Lebanon, PA 17042",http://www.eastindies.com/,https://east-indies-coffee-and-tea-7524.myshopify.com/?_ab=0&_fd=0&_sc=1,Lancaster,lebanon,PA
Kitty Town Coffee,"256 N Lincoln Ave, Lebanon, PA 17046",https://www.kittytowncoffee.com/pages/contact-us,https://www.kittytowncoffee.com/collections/coffee,Lancaster,lebanon,PA
Ancestor Coffeehouse & Crêperie,"119 Springwood Dr Suite 500, Lebanon, PA 17042",http://ancestorcoffeehouse.com/,http://ancestorcoffeehouse.com/buy-our-coffee,Lancaster,lebanon,PA
Ebru Coffee Roastery,"2808 Egypt Rd, Audubon, PA 19403",http://www.ebrucoffeeco.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,http://www.ebrucoffeeco.com/collections/roasts-subscriptions,Lancaster,lebanon,PA
Redstart Roasters,"224 N Euclid Ave Suite 200, Pittsburgh, PA 15206",https://redstartroasters.com/,https://redstartroasters.com/collections/coffee,Lancaster,lebanon,PA
S. Clyde Weaver,"5253 Main St, East Petersburg, PA 17520",https://sclydeweaver.com/our-locations/retail-store-cafe/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=east-petersburg,https://sclydeweaver.com/product-category/coffee-and-tea/coffee/,Lancaster,lebanon,PA
Rock Falls Coffee Company,"459 Franklin St, Slippery Rock, PA 16057",https://www.rockfallscoffee.com/,https://www.rockfallscoffee.com/coffee,Lancaster,ephrata,PA
De Fer Coffee & Tea,"2002 Smallman St, Pittsburgh, PA 15222",https://www.defer.coffee/strip-district?utm_source=gbp_profile&utm_medium=organic&utm_campaign=gbp,https://www.defer.coffee/shop-all/coffee-tea,Lancaster,ephrata,PA
Homestead Coffee Roasters,"1650 Bridgeton Hill Rd, Upper Black Eddy, PA 18972",http://www.homesteadcoffee.com/,http://www.homesteadcoffee.com/collections/all,Lancaster,ephrata,PA
"The Coffee Scoop, LLC","5841 Bradshaw Rd, Pipersville, PA 18947",https://www.freshcoffeescoop.com/,https://www.freshcoffeescoop.com/shop/,Lancaster,millersville,PA
The Coffee Barn,"201 Skiles Rd, Parkesburg, PA 19365",https://the-coffee-barn.squarespace.com/,https://the-coffee-barn.squarespace.com/shop/popular,Lancaster,millersville,PA
Top Java Coffee Roasters,"For Mail Only - In person at Phoenixville Farmers' Market only, 22 Mill Rd, Phoenixville, PA 19460",https://www.topjavacoffee.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12960957195375465028,https://www.topjavacoffee.com/shop,Lancaster,millersville,PA
O'Neill Coffee Co,"14 Fair St, West Middlesex, PA 16159",https://www.oneillcoffee.com/,https://www.oneillcoffee.com/collections/artisan-roasts,Lancaster,millersville,PA
Standing Wave Coffee,"2024 Sarah St, Pittsburgh, PA 15203",https://www.standingwavecoffee.com/,https://www.standingwavecoffee.com/our-coffee,Lancaster,millersville,PA
Jura Hospitality Center,"134 Shellyland Rd Building 6A, Manheim, PA 17545",http://www.shopjura.com/,https://shopjura.com/coffee-beans.html,Lancaster,millersville,PA
Alabaster Coffee Roaster & Tea Co. - Roasterie + Lab,"157 E Church St, Williamsport, PA 17701",http://alabastercoffee.com/shop,https://www.alabastercoffee.com/shop?category=coffee,Lancaster,columbia,PA
Turks Head Cafe,"111 N Church St, West Chester, PA 19380",https://turksheadcoffee.com/,https://turksheadcoffee.com/collections/all-turks-head-coffee-products/products/two-pounds-of-french-roast-colombian-supremo-huila-coffee-beans,Lancaster,columbia,PA
Dark Side Coffee Roasters,"711 Forever Ln, Ligonier, PA 15658",http://darksidecoffeeroasters.com/,http://www.darksidecoffeeroasters.com/store/,Lancaster,columbia,PA
19 Coffee,"5171 Brownsville Rd, Pittsburgh, PA 15236",http://19coffee.com/,http://19coffee.com/shopforcoffee,Lancaster,columbia,PA
The Head Nut,"2408 Haverford Rd, Ardmore, PA 19003",http://www.theheadnut.com/,http://www.theheadnut.com/collections/coffee-regular,Lancaster,columbia,PA
Elixr Coffee Roasters,"207 S Sydenham St, Philadelphia, PA 19102",http://www.elixrcoffee.com/,http://www.elixrcoffee.com/collections/elixr,Lancaster,columbia,PA
Lenca Coffee Roasters,"11973 Buchanan Trail E, Waynesboro, PA 17268",https://lencacoffeeroasters.com/,https://lencacoffeeroasters.com/shop/,Lancaster,columbia,PA
