Name,Address,Original Website,Website,source_city
Kintore Coffee Co.,"117 Huron St, Embro, ON N0J 1J0",http://www.kintorecoffee.com/,https://kintorecoffee.com/product-category/coffee/,London
Red Lantern Coffee Co.,"4 Main St W, Kingsville, ON N9Y 1H1",http://www.redlanterncoffeeco.com/,https://redlanterncoffeeco.com/collections/coffee,London
Las Chicas Del Cafe,"Parking lot, Canada Southern Railway Station, Parking lot, 750 Talbot St, St Thomas, ON N5P 1E2",http://laschicasdelcafe.com/,http://laschicasdelcafe.com/collections/all,London
The Harbour Merchant Coffee Company Inc.,"288 Bridge St, Port Stanley, ON N5L 1C3",http://www.harbourmerchant.com/,http://www.harbourmerchant.com/collections/all,London
Zafiato Cafe Supplies,"1450 Bell Mill Side Rd Unit B, Tillsonburg, ON N4G 4G9",https://www.zafiato.ca/,https://www.zafiato.ca/coffee,London
Baden Coffee Company,"1427 Gingerich Rd, Baden, ON N3A 4J3",http://badencoffee.com/,http://badencoffee.com/collections/signature-collection,London
14th Coffee Co.,"14451 Concession Rd 14, Essex, ON N8M 2X6",https://linktr.ee/14thCoffeeCo,https://t9amew-k0.myshopify.com/collections/all,London
RoastAroma,"19 Millington Crescent, Ajax, ON L1T 1R2",https://roastaroma.com/,https://roastaroma.com/store,London
Shopbike Coffee Roasters,"11 Bayfield Main St N, Bayfield, ON N0M 1G0",http://www.shopbikecoffee.com/,https://www.shopbikecoffee.com/product-category/coffee/,London
Third Wave Coffee,"249, 14th Main Rd, 7th Sector, HSR Layout, Bengaluru, Karnataka 560102, India",https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-hsr-layout-14th-main-bengaluru/,https://www.thirdwavecoffeeroasters.com/,London
Beans and Brews,"16 Kirwin Dr, Ingersoll, ON N5C 3M3",https://beans-and-brews.square.site/,https://beans-and-brews.square.site/s/shop,London
Personal Service Coffee,"1147 Dundas St, Woodstock, ON N4S 8W3",https://personalservicecoffee.ca/,https://personalservicecoffee.ca/collections/coffee/beans,London
Altitude Coffee Roasters,"174 Brant Ave, Brantford, ON N3T 3H9",https://altitudecoffee.ca/,https://www.altitudecoffee.ca/shop/,London
Deja Bru,"31 Norfolk St N, Simcoe, ON N3Y 3N6",http://www.dejabru.ca/,https://dejabru.ca/shop/,London
Black Creek Coffee (Online Only - not open to the public),"45 Mill St E, Acton, ON L7J 1H1",https://blackcreekcoffee.com/,https://blackcreekcoffee.com/collections/all-coffee,London
The Creative Bru-tique,"31 Norfolk St N, Simcoe, ON N3Y 3N6",http://www.thecreativebrutique.ca/,https://the-creative-bru-tique.square.site/,London
Crave Coffee Brantford,"325-a King George Rd, Brantford, ON N3R 5L9",https://cravecoffee.ca/,https://cravecoffee.ca/collections/coffee-beans,London
Coffee Stiles,"221 Woodlawn Rd W, Guelph, ON N1H 8P4",http://www.coffeestiles.com/,http://www.coffeestiles.com/collections/coffee-1,London
KW Coffee Collective,"110-50 Ottawa Street S, Kitchener, ON N2G 3S7",http://kwcoffeecollective.ca/,https://www.coffeebarn.ca/,London
EcoCafe,"1441 King St N, St. Jacobs, ON N0B 2N0",http://www.ecocafestjacobs.com/,https://www.eco-coffee.ca/products-services/shop/roasted-coffee-pages/roasted-coffee,London
Café Clementina (Bakery & Roastery) Inc,"17 Benton St, Kitchener, ON N2G 1V8",http://www.cafeclementina.com/,http://www.cafeclementina.com/collections/all,London
ASPECT Roaster & Cafe,"270 Bronte St N, Milton, ON L9T 2N9",http://www.aspectroaster.com/,https://www.aspectroaster.com/shop,London
Country Road Coffee Roastery,"312318 Dereham Line, Tillsonburg, ON N4G 4G8",http://www.countryroadcoffee.com/,http://www.countryroadcoffee.com/shop--pay-online.html,London
Coastal Coffee,"86252 Kintail Line, Goderich, ON N7A 3X9",http://www.coastalcoffeecompany.ca/,https://coastalcoffeecompany.ca/shop/,London
Epic North Coffee,"255 Marsh Hill Rd, Stirling, ON K0K 3E0",http://www.epicnorthcoffee.com/,http://www.epicnorthcoffee.com/collections/coffee,London
Monigram Coffee Roasters,"16 Ainslie St S, Cambridge, ON N1R 3K1",http://monigram.ca/,http://monigram.ca/collections/coffee,London
Centurion Coffee,"1027 Gordon St Suite 10, Guelph, ON N1G 4X1",http://www.centurioncoffee.ca/,https://www.centurioncoffee.ca/product-category/coffee/,London
Thirds Roasting Collective,"119 John St N, Hamilton, ON L8R 1H7",http://thirdscoffeeco.com/,http://thirdscoffeeco.com/s/shop,London
Belching Barista,"13 Alice St, Waterford, ON N0E 1Y0",http://belchingbarista.com/,http://belchingbarista.com/collections/freshly-roasted-coffee-offerings,London
Rose N Crantz Roasting Co,"905 Copper Crescent, Thunder Bay, ON P7B 6G1",https://rnccoffee.ca/,https://rnccoffee.ca/collections/always-around-coffee,London
RELAY Coffee Roasters,"27 King William St, Hamilton, ON L8R 1A1",http://www.relaycoffee.com/,http://www.relaycoffee.com/collections/frontpage,London
North Roast Coffee,"721 Progress Ave, Kingston, ON K7M 6S4",http://www.northroast.com/,http://www.northroast.com/collections/all-coffee,London
les cafés Aroma Select,"200 Principale St, Gatineau, Quebec J9H 6J4",http://www.aromaselect.ca/,https://www.aromaselect.ca/cafes,London
Velvet Sunrise Coffee Roasters,"100 Ringwood Dr #8, Whitchurch-Stouffville, ON L4A 1A9",https://velvetsunrise.ca/,https://velvetsunrise.ca/shop-coffee-beans/,London
Everyday Gourmet Coffee Roasters,"95 Front St E, Toronto, ON M5E 1C2",http://www.everydaycoffee.com/,http://www.everydaycoffee.com/collections/shop,London
The Creemore Coffee Company Inc.,"5273 County Rd 9, New Lowell, ON L0M 1N0",http://www.creemorecoffee.com/,https://creemorecoffee.com/coffees/,London
Smile Tiger Coffee Roasters,"100 Ahrens St W, Kitchener, ON N2H 4C3",http://smiletigercoffee.com/,http://smiletigercoffee.com/collections/single-origins,London
Marietta's Daily Delights,"150 Main St W, Ridgetown, ON N0P 2C0",http://www.mdelights.ca/,http://www.mdelights.ca/shop/category/coffee-beans-11,London
