Name,Address,Website,source_city,reason
Island Brew Coffee House,"10802 124 St, Edmonton, AB T5M 0H3, Canada",http://islandbrewcoffee.ca/,edmonton,no_store_page
PACT Coffee,"10370 Whyte Ave NW, Edmonton, AB T6E 1Z8, Canada",http://www.pactcoffee.ca/,edmonton,no_shop
Cafe Bel-Air,"8020 101 St NW, Edmonton, AB T6E 3R1, Canada",https://www.cafebelair.ca/,edmonton,no_coffee_keywords
Respire Coffeehouse,"3550 76 Ave NW, Edmonton, AB T6B 2N8, Canada",https://www.respirecoffee.ca/,edmonton,no_shop
Lui-Chi’s Coffee,"10020 101A Ave, Edmonton, AB T5J 3G2, Canada",http://www.luichiscoffee.com/,edmonton,no_shop
Square 1 Coffee - Aspen Gardens,"15 Fairway Dr NW, Edmonton, AB T6J 2S6, Canada",https://www.square1coffee.ca/,edmonton,no_shop
Tala Coffee Trading,"3305 Orchards Link SW #104, Edmonton, AB T6X 2H1, Canada",http://talacoffee.ca/,edmonton,no_shop
Ayco Café,"10551 Jasper Ave, Edmonton, AB T5J 1Z4, Canada",http://aycocafe.ca/,edmonton,no_shop
Awake Coffee House,"11029 9 Ave NW, Edmonton, AB T6J 6T5, Canada",http://awake.cafe/,edmonton,no_shop
HACHIDOORI,"11316 134 Ave NW, Edmonton, AB T5E 1K5, Canada",http://www.hachidoori.com/,edmonton,no_coffee_keywords
Paris Baguette,"10607 82 Ave NW Unite #8, Edmonton, AB T6E 2A3, Canada",https://www.parisbaguette.ca/fr/locations/ab/edmonton/10607-82-avenue-nw/,edmonton,no_coffee_keywords
Block 1912 Cafe,"10361 Whyte Ave NW, Edmonton, AB T6E 1Z9, Canada",http://www.block1912.com/,edmonton,no_shop
Krew Cafe,"5722 111 St NW, Edmonton, AB T6H 3G1, Canada",https://krew-cafe.square.site/,edmonton,scrape_failed
Strom Coffee,"7225 104 Street NW, Edmonton, AB T6E 4B8, Canada",https://www.stromcoffee.com/,edmonton,no_shop
Parama Cafe and pastries,"9940 137 Ave NW, Edmonton, AB T5E 6W1, Canada",https://paramacafe.shop/,edmonton,no_coffee_keywords
Objects,"10356 Jasper Ave, Edmonton, AB T5J 1Y7, Canada",http://www.objectsedmonton.ca/,edmonton,no_store_page
The Woodrack Café,"10324 Whyte Ave NW #102, Edmonton, AB T6E 1Z8, Canada",http://www.thewoodrackcafe.com/,edmonton,no_shop
Little Brick,"10004 90 St NW, Edmonton, AB T5H 4P4, Canada",http://littlebrick.ca/,edmonton,no_shop
Credo Coffee,"10134 104 Street NW, Edmonton, AB T5J 0B5, Canada",http://www.credocoffee.ca/,edmonton,no_shop
Take Care Cafe,"9621 Whyte Ave NW, Edmonton, AB T6C 0Z9, Canada",http://www.takecarecafe.co/,edmonton,no_shop
District Café & Bakery,"10011 109 St NW #101, Edmonton, AB T5J 0B9, Canada",https://districtcafe.ca/,edmonton,no_shop
LOS ANDES COFFEE ROASTERS & PASTRIES,"5373 Edgemont Blvd NW, Edmonton, AB T6M 3C6, Canada",http://www.losandescoffeeroasters.ca/,edmonton,scrape_failed
ANVIL Coffee House,"6148 90 Ave NW, Edmonton, AB T6B 0P2, Canada",http://anvilcoffeehouse.com/,edmonton,no_shop
Doorstep Barista,"9807 62 Ave NW, Edmonton, AB T6E 0E4, Canada",https://doorstepbarista.ca/,edmonton,no_shop
The Carrot Community Arts Coffeehouse,"9351 118 Ave NW, Edmonton, AB T5G 0N3, Canada",http://www.thecarrot.ca/,edmonton,no_shop
Sought and Found Coffee Roasters,"916 Centre St N, Calgary, AB T2E 2P7, Canada",https://www.soughtxfound.coffee/,st. albert,no_store_page
Elk&Owl Craft Coffee Co.,"708 Main Ave W Bay C, Sundre, AB T0M 1X0, Canada",https://www.elkowl.ca/,st. albert,no_store_page
Carmela’s Whisk Bakeshop + Coffeehouse,"1 Tache St, St. Albert, AB T8N 7T4, Canada",http://whiskco.ca/,st. albert,no_shop
Turkish Coffee House,"24 Perron St Unit 50, St. Albert, AB T8N 1E7, Canada",https://www.turkishcoffeehouse.ca/,st. albert,no_shop
BreadLove Inc,"46C St Michael St, St. Albert, AB T8N 1C9, Canada",http://www.breadlove.ca/,st. albert,no_coffee_keywords
Stone City Coffee Roasters,"178 MB-12 #1, Steinbach, MB R5G 1T6, Canada",https://www.stonecitycoffeeroasters.com/,st. albert,no_shop
Caffe Monte Coffee Roasters,"6703 30 St SE, Calgary, AB T2C 1N6, Canada",http://www.caffemonte.com/,st. albert,scrape_failed
Más Coffee Co,"70 Arthur St suite 100, Winnipeg, MB R3B 1G7, Canada",https://www.mascoffee.ca/,st. albert,scrape_failed
Structure Roasters - Structure Torréfacteurs,"460 Rue McGill, Montréal, QC H2Y 2H2, Canada",http://structureroasters.com/,st. albert,no_store_page
Tealicious Blend,"11 St Anne St, St. Albert, AB T8N 1E8, Canada",http://www.tealiciousblend.com/,st. albert,no_shop
Snapping Turtle Coffee Roasters,"145 Queen St E, St. Marys, ON N4X 1A9, Canada",http://www.snappingturtlecoffee.com/,st. albert,no_store_page
Italian Bakery's Mercato,"120 Bellerose Dr, St. Albert, AB T8N 8N8, Canada",https://mercatofoods.com/,st. albert,no_shop
Rebel Coffeehouse,"117 West St, St. Anthony, NL A0K 4S0, Canada",https://m.facebook.com/therebelcoffeehouse/,st. albert,no_coffee_keywords
Gros Morne Coffee Roasters,"9A Wellon Dr, Deer Lake, NL A0K 2E0, Canada",http://www.grosmornecoffee.ca/,st. albert,no_store_page
Second Cup Café,"19 Bellerose Dr #30, St. Albert, AB T8N 5C9, Canada",https://secondcup.com/en/location/inglewood-town-square/,st. albert,no_shop
La Factrie,"34 Albert St, Moncton, NB E1C 1A9, Canada",https://lafactrie.ca/,st. albert,scrape_failed
Third Wave BBQ - Albert Park,"181 Victoria Ave, Albert Park VIC 3206, Australia",https://www.thirdwavebbq.com.au/,st. albert,no_coffee_keywords
Mark IV Brothers Coffee Roasters,"187 Nottawasaga St, Orillia, ON L3V 3K2, Canada",http://markivbrothers.com/,st. albert,no_shop
Thirdwave Coffee,"Steenbok Rd, Langeberg Ridge, Cape Town, 7550, South Africa",http://www.thirdwavecoffee.co.za/,st. albert,no_store_page
Thirds Roasting Collective,"119 John St N, Hamilton, ON L8R 1H7, Canada",http://thirdscoffeeco.com/,st. albert,no_shop
Regard Coffee Roasters,"6540 Metral Dr #100, Nanaimo, BC V9T 0L8, Canada",http://www.regardcoffee.com/,st. albert,no_store_page
33 1/3 Coffee Roasters - 13th ave,"3008 13th Ave, Regina, SK S4T 1N9, Canada",http://www.33coffee.ca/,st. albert,no_shop
The Roastory Specialty Coffee and Roastery Inc.,"12 Ella Ln Unit 106, Bedford, NS B4B 2J6, Canada",https://www.theroastorycoffee.com/,st. albert,no_shop
Arrowhead Coffee Company Ltd.,"514 Queenston St #7, St. Catharines, ON L2P 0E1, Canada",https://bit.ly/33E4XH5,st. albert,scrape_failed
Confections cake co.,"15 Perron St Unit 140, St. Albert, AB T8N 1E5, Canada",http://www.confectionscakeco.com/,st. albert,no_coffee_keywords
Firebag Coffee Company,"271 Rattlepan Creek Crescent, Fort McMurray, AB T9K 2V4, Canada",http://www.firebagcoffeecompany.com/,st. albert,no_shop
Mount Pleasant Roastery,"515 18 Ave NW, Calgary, AB T2M 0T7, Canada",http://mountpleasantroastery.ca/,st. albert,no_shop
AGGÜDO COFFEE ROASTERS,"338 10 St NW #6, Calgary, AB T2N 1V8, Canada",https://aggudoroasters.com/,st. albert,no_store_page
Black Sheep Coffee Co,"105 Sunset Blvd SE, Diamond Valley, AB T0L 2A0, Canada",https://blacksheepcoffee2020.myshopify.com/,st. albert,no_store_page
Hatch Coffee Roasters,"802 Cochrane Dr Unit B, Markham, ON L3R 8C9, Canada",http://www.hatchcrafted.com/,sherwood park,no_store_page
Cafe Haven,"9 Sioux Rd, Sherwood Park, AB T8A 4C7, Canada",http://www.cafehaven.ca/,sherwood park,scrape_failed
Route Coffee Roasters,"1763A Avenue Rd, North York, ON M5M 3Y8, Canada",https://routecoffeeroasters.com/,sherwood park,no_coffee_keywords
Carvalho Coffee Roasters,"775 Pacific Rd #30, Oakville, ON L6L 6M4, Canada",http://www.carvalhocoffee.ca/,sherwood park,no_store_page
Vintage Coffee Roasters,"977 King St E, Hamilton, ON L8M 1C3, Canada",http://www.vintagecoffeeroasters.ca/,sherwood park,no_shop
Coffee Roastery Modus,"491 Sperling Ave, Burnaby, BC V5B 4H4, Canada",http://www.moduscoffee.com/,sherwood park,no_store_page
Gold Star Coffee,"80 Hanlan Rd Unit# 12, Woodbridge, ON L4L 3P6, Canada",http://www.goldstarcoffee.ca/,sherwood park,no_store_page
Black Pearl Coffee - Beans,"Black pearl, 460 Dufferin Ave., Winnipeg, MB R2W 2Y5, Canada",http://www.blackpearlcoffee.ca/,sherwood park,no_shop
Thornton Family Coffee Roasters,"12420 SW Millikan Way, Beaverton, OR 97005",http://www.thorntoncoffee.com/,sherwood park,no_shop
Turtle Beans Coffee LLC,"225 Farnsworth Ave, Bordentown, NJ 08505",https://www.turtlebeanscoffee.com/?y_source=1_MTA0NTkwNzgwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,sherwood park,no_shop
Third Wave Coffee,"220, 9th Main Rd, 5th Block, Jayanagar, Bengaluru, Karnataka 560041, India",https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-jayanagar-bengaluru/,sherwood park,no_shop
Dispatch Coffee,"3480 Rue University, Montréal, QC H3A 2A7, Canada",http://dispatchcoffee.ca/,sherwood park,no_store_page
Morning Brew (192),"51056 Range Rd 204, Sherwood Park, AB T8G 1E5, Canada",http://morningbrew192.com/,sherwood park,no_shop
Leduc Coffee Shop,"4728 50th Ave, Leduc, AB T9E 6Y6, Canada",http://www.magpiescollection.com/,leduc,no_shop
...is good Coffee Bar & more,"4715 50 Ave Unit 201, Calmar, AB T0C 0V0, Canada",http://www.isgoodcoffeebar.ca/,leduc,no_shop
Seacan Coffee Co,"Located in the Parking lot of Turf Training Center, 1030 34 Ave #4, Nisku, AB T9E 1E7, Canada",https://seacancoffeeco.ca/,leduc,no_shop
Range Road Roasters,"48434 Range Rd 281, Thorsby, AB T0C 2P0, Canada",http://www.rangeroadroasters.ca/,leduc,no_shop
Prestigio Bakery,"5210 50th Ave, Leduc, AB T9E 6V2, Canada",http://www.prestigiobakerybistro.com/,leduc,no_coffee_keywords
Ole Smokes Coffee and Roastery,"10003 92 St #701, Grande Prairie, AB T8V 7K5, Canada",https://olesmokescoffee.com/,leduc,no_store_page
Mundo Novo Coffee Roasters,"7037 Antrim Ave, Burnaby, BC V5J 4M5, Canada",http://www.mundonovoroasters.com/,leduc,no_shop
Gogo’s Tea & Health LTD,"5912 50 St #104, Leduc, AB T9E 0R6, Canada",https://gogoss-tea-and-health.square.site/,leduc,scrape_failed
Starbucks Coffee Company,"6056 47 Street Leduc Crossroads, Leduc, AB T9E 8L4, Canada",https://www.starbucks.ca/,leduc,no_shop
The Coffee Shop in Devon,"3 Superior St Unit 102, Devon, AB T9G 1E9, Canada",http://www.thecoffeeshopindevon.ca/,leduc,no_coffee_keywords
Jef's Café,"5012 50 St, Beaumont, AB T4X 1E6, Canada",http://jefscafe.ca/,leduc,no_shop
Strada Coffee Co.,"5003 50 Ave, Camrose, AB T4V 0S4, Canada",https://stradacoffeeco.com/,leduc,no_shop
Vertical Roots Leduc,"RR 4, Calmar, AB T0C 0V0, Canada",https://verticalrootsleduc.ca/,leduc,no_shop
1905 Coffee Company,"NW 03-40-04 West of the 3rd Meridian, Osler, SK S0K 3A0, Canada",https://1905coffeecompany.ca/,fort saskatchewan,no_shop
Venn Coffee Roasters,"216 Avenue D N, Saskatoon, SK S7L 1M6, Canada",http://www.venncoffeeroasters.com/,fort saskatchewan,no_store_page
Opulence Coffee,"261 Dalhousie St, Ottawa, ON K1N 7E3, Canada",http://www.opulencecoffee.com/,fort saskatchewan,no_store_page
French Press Coffee Roasters Parksville,"425 Stanford Ave E, Parksville, BC V9P 2N4, Canada",http://www.fpcoffeeroasters.com/,fort saskatchewan,no_store_page
Pause Coffee Shop,"3434 13th Ave, Regina, SK S4T 1P7, Canada",http://pausecoffeeshop.company.site/,fort saskatchewan,no_shop
Prairie Bean Roastery 219 LTD,"Outlook, SK S0L 2N0, Canada",http://www.prairiebean.com/,fort saskatchewan,no_store_page
Duck Mountain Coffee Roasting Company,"2050 Pinkie Rd, Regina, SK S4R 8R6, Canada",http://duckmountaincoffee.square.site/,fort saskatchewan,no_shop
Rise + Grind Espresso • Brew • Market,"205 Main St, Unity, SK S0K 4L0, Canada",http://www.riseandgrindespresso.ca/,fort saskatchewan,no_shop
All-Sask Coffee Services,"637 Dewdney Ave E, Regina, SK S4N 4E9, Canada",https://mysask411.com/regina/coffee-break-service-supplies/all-sask-coffee-services/10710,fort saskatchewan,no_coffee_keywords
Found Coffee | Front,"225 Front St W Suite 101, Toronto, ON M5V 2X3, Canada",http://found.coffee/,fort saskatchewan,no_store_page
French Press Coffee and Tea Co.,"4114 Albert St, Regina, SK S4S 3R8, Canada",https://www.thefrenchpressregina.com/,fort saskatchewan,no_shop
Zemona Coffee,"West, 7th Ave. W, Watrous, SK S0K 4T0, Canada",https://www.zemona.ca/,fort saskatchewan,scrape_failed
Valley Bake & Coffee Shop,"161 Broadway St, Fort Qu'Appelle, SK S0G 1S0, Canada",http://valley-shop-fort-qu-appelle.edan.io/,fort saskatchewan,no_shop
Fort Smith Coffee Co.,"1101 Rogers Ave, Fort Smith, AR 72901",http://fortsmithcoffeeco.com/,fort saskatchewan,no_shop
Fort Saskatchewan Sandwich Factory,"10208 99 Ave, Fort Saskatchewan, AB T8L 1Y1, Canada",https://www.facebook.com/The-Fort-Saskatchewan-Sandwich-Factory-and-Union-Hall-Pie-Coffee-105103647519918/,fort saskatchewan,no_shop
Sunday coffee roaster,"114 Wylie Pl, Fort McMurray, AB T9H 4R4, Canada",http://sundaycoffee.ca/,fort saskatchewan,no_shop
Cold Creek Coffee Roasters,"230 Haynes Rd, Castleton, ON K0K 1M0, Canada",http://www.coldcreekcoffeeroasters.com/,fort saskatchewan,no_shop
Hell's Half Acre Coffee Company,"10116 94 Ave, Fort St John, BC V1J 5J6, Canada",https://hellshalfacre.ca/,fort saskatchewan,no_shop
Back to Coffee Beans,"418 33rd St W, Saskatoon, SK S7L 0V6, Canada",http://coffeeinsaskatoon.com/,fort saskatchewan,no_shop
The Rooster Roasters,"545 Malpeque Rd, Charlottetown, PE C1E 1Z2, Canada",http://coffeeroasting.ca/,fort saskatchewan,no_shop
Rose Cottage Coffee Company,"325 Severn Ave., Rosebud, AB T0J 2T0, Canada",http://rosecottagecoffeecompany.ca/,fort saskatchewan,no_shop
Grand Rapids Coffee Roasters,"1111 Godfrey Ave SW Ste N-190, Grand Rapids, MI 49503",http://www.grandrapidscoffee.com/,fort saskatchewan,no_coffee_keywords
Bubble Tea & Coffee Lab -Spruce Grove,"100 King St #3, Spruce Grove, AB T7X 0J6, Canada",http://www.btcl.ca/,spruce grove,no_shop
Great North Cookie Co.,"20 McLeod Ave #1, Spruce Grove, AB T7X 3Y1, Canada",http://www.greatnorthcookieco.com/,spruce grove,no_coffee_keywords
Perks Coffee House,"420 King St #9, Spruce Grove, AB T7X 2C5, Canada",http://perkscoffeehouse.ca/,spruce grove,no_shop
ASPECT Roaster & Cafe,"270 Bronte St N, Milton, ON L9T 2N9, Canada",http://www.aspectroaster.com/,spruce grove,no_shop
RavenWolf Brewing Co.,"45C South Ave, Spruce Grove, AB T7X 3A3, Canada",https://www.ravenwolfbrewing.com/,spruce grove,no_shop
Level Ground Coffee Roasters & Roastery Café,"1757 Sean Heights, Victoria, BC V8M 0B3, Canada",https://levelground.com/,spruce grove,no_store_page
The Grove Cafe,"295 Lancaster St W Unit B, Kitchener, ON N2H 4V4, Canada",http://www.thegrovecafe.ca/,spruce grove,no_shop
Java Works Coffee,"1260 Martin Grove Rd, Etobicoke, ON M9W 1N3, Canada",http://www.javaworks.ca/,spruce grove,scrape_failed
Andromeda Coffee,"607 Patricia St Upper Level, Jasper, AB T0E 1E0, Canada",https://snowdome.coffee/,spruce grove,no_shop
Stray Dogs Coffee,"3225 Market St Ste 101, Riverside, CA 92501",http://straydogscoffee.com/,spruce grove,no_shop
TransAlta Tri Leisure Centre,"221 Jennifer Heil Way, Spruce Grove, AB T7X 4J5, Canada",http://www.trileisure.com/,spruce grove,no_coffee_keywords
Spruce Park Ranch Country Store & Coffee Shop,"51432 Range Rd 273, Spruce Grove, AB T7Y 1H7, Canada",https://www.spruceparkranch.com/,spruce grove,no_coffee_keywords
Ascension Roastery (Online Ordering Only),"Ranchview Cres NE, Medicine Hat, AB T1C 0G3, Canada",https://ascension-roastery.square.site/,spruce grove,no_store_page
Crescent Moon Curio Shoppe,"319 McLeod Ave Unit #100, Spruce Grove, AB T7X 0J6, Canada",http://www.crescentmooncurioshoppe.com/,spruce grove,no_coffee_keywords
Oz Cafe,"2417 Calder Ave, Beaumont, TX 77702",http://theozcafe.com/,beaumont,no_shop
Cafe Agape,"381 E 6th St, Beaumont, CA 92223",https://www.cafeagapejava.com/,beaumont,no_shop
Red Tree Specialty Coffee,"1365 Anderton Rd, Comox, BC V9M 3Z3, Canada",http://www.redtreeroasting.com/,beaumont,no_coffee_keywords
Chartier,"5012 50 St Unit 102, Beaumont, AB T4X 1E6, Canada",https://www.dinechartier.com/,beaumont,no_coffee_keywords
Qlab by Chronicle Coffee Roasters,"926 16 Ave SW, Calgary, AB T2T 0A2, Canada",https://qlabcoffee.ca/,beaumont,no_shop
"Canadian Roasting Society, Dreamy Cafe.","3780 Saint-Patrick St., Montreal, Quebec H4E 1A2, Canada",https://www.canadianroastingsociety.ca/,beaumont,no_shop
Aurora Roasters,"2615 Montrose Ave Unit A, Abbotsford, BC V2S 3T5, Canada",https://auroraroasters.ca/,beaumont,no_store_page
The Noble Tree Coffee Roasters,"133 5 Ave SW #2, High River, AB T1V 1B9, Canada",https://thenobletreecoffeeroasters.ca/,beaumont,no_store_page
Blush Cake Bar - Bakery & Coffee,"5000A 50 St, Beaumont, AB T4X 1E6, Canada",http://blushcakebar.com/,beaumont,no_coffee_keywords
The Foxhole Canteen,"10220 100 Ave, Morinville, AB T8R 1P9, Canada",https://foxholecanteen.ca/,morinville,no_shop
Nowhere Craft Chocolate & Coffee Roastery,"166 ON-17, Vermilion Bay, ON P0V 2V0, Canada",http://nowherechocolateandcoffee.ca/,morinville,no_shop
Sturgeon Brewing Company,"9918 100 St #101a, Morinville, AB T8R 1K8, Canada",http://sturgeonbrewing.beer/,morinville,no_shop
Athabasca Coffee Roasters,"4804 42 Ave #19, Innisfail, AB T4G 1T4, Canada",http://www.athabascacoffeeroasters.com/,morinville,no_store_page
