Name,Address,Original Website,Website,source_city
Ethos Coffee Roasters,"132 Lake Beulah Dr, Lakeland, FL 33815",http://www.ethosroasters.com/,http://www.ethosroasters.com/coffee,Jacksonville
Roasted Rooster Coffee Company,"450030 FL-200, Callahan, FL 32011",http://www.roastedroostercoffeecompany.com/,https://roastedroostercoffeecompany.com/buy-coffee/,Jacksonville
Stemma Craft Coffee,"328 N Orange Ave, Orlando, FL 32801",http://stemmacraftcoffee.com/,http://stemmacraftcoffee.com/shop-locally-roasted-coffee-beans,Jacksonville
Relámpago Coffee Lab,"74 Spanish St, St. Augustine, FL 32084",http://relampagocoffee.com/,http://relampagocoffee.com/shop,Jacksonville
A Cup of Joy Coffee,"600 Anastasia Blvd, St. Augustine, FL 32080",https://www.acupofjoycoffee.com/,https://www.acupofjoycoffee.com/shop,Jacksonville
DOS Coffee & Wine,"300 San Marco Ave, St. Augustine, FL 32084",https://www.dosbar.com/,https://www.relampagocoffee.com/shop,Jacksonville
Beanz n’ Cream,"631 US-17, San Mateo, FL 32187",http://www.beanzncream.com/,https://gnuxcb-um.myshopify.com/,Jacksonville
Kismet Coffee,"5517 S Fletcher Ave, Fernandina Beach, FL 32034",https://kismetcoffeefl.com/,https://order.toasttab.com/online/kismet-coffee-5517-s-fletcher-avenue,Jacksonville
Island Roasters Coffee Company,"398 Causeway N, New Smyrna Beach, FL 32169",http://www.islandroasterscoffeecompany.com/,https://squareup.com/market/island-roasters-coffee-company,Jacksonville
Floridian Coffee Roasters,"5015 Georgia Ave, West Palm Beach, FL 33405",https://www.floridiancoffeeroasters.com/,https://www.floridiancoffee.com/shop,Jacksonville
Dunkin',"1954 S 8th St, Fernandina Beach, FL 32034",https://locations.dunkindonuts.com/en/fl/fernandina-beach/1954-s-8th-st/352643?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=352643&y_source=1_MTIxMDkyNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.dunkinathome.com/,Jacksonville
Juniper Mountain Coffee,"3700 N, 3700 US-1, Cocoa, FL 32926",https://www.junipermountaincoffee.com/,https://www.junipermountaincoffee.com/collections/coffee,Jacksonville
Grumpy Man Coffee Roasters,"7754 Okeechobee Blvd, West Palm Beach, FL 33411",http://www.grumpymancoffee.com/,http://www.grumpymancoffee.com/collections/frontpage,Jacksonville
Black Cat Coffee,"3355 Foley Rd, Titusville, FL 32780",http://blackcatcoffee.net/,https://www.blackcatcoffee.net/shop,Jacksonville
Trilogy Coffee Roasting Co,"136 W Georgia Ave, DeLand, FL 32720",https://trilogycoffee.com/,https://trilogycoffee.com/product-category/coffee/,Jacksonville
D.O.D. Coffee Roastery,"12543 Ulmerton Rd, Largo, FL 33774",http://www.dodcoffeeroastery.com/,https://dodcoffeeroastery.com/buy-coffee/,Jacksonville
Deke's in Delray,"6 NE 5th Ave, Delray Beach, FL 33483",http://www.dekesindelray.com/,http://www.dekesindelray.com/products/coffee-bag,Jacksonville
Apocalypse Coffee Roasters,"454 N Harbor City Blvd, Melbourne, FL 32935",https://apocalypsecoffee.com/,https://apocalypsecoffee.com/collections/coffee,Jacksonville
Otus Coffee - Roasting Facility,"1401 Beulah Rd Suite 118, Winter Garden, FL 34787",http://otus.coffee/,http://otus.coffee/collections/roasted-coffee,Jacksonville
Z Beans Coffee - Orange Park Hospital,"2001 Kingsley Ave, Orange Park, FL 32073",https://www.zbeanscoffee.com/pages/orange-park-hospital,https://www.zbeanscoffee.com/collections/roasted-coffee,Jacksonville
Scooter's Coffee,"151 Park Ave, Orange Park, FL 32073",https://scooterscoffee.com/,https://www.scooterscoffee.com/shop/at-home-coffee,Jacksonville
Spring Park Coffee,"328 Ferris St, Green Cove Springs, FL 32043",http://www.springparkcoffee.com/,http://www.brasstackscoffee.com/shop-online,Jacksonville
PJ's Coffee,"3470 Royal Pines Dr, Middleburg, FL 32068",https://locations.pjscoffee.com/fl/middleburg/coffee-shop-fl0022.html,https://shop.pjscoffee.com/collections/coffee,Jacksonville
Citrus Coffee,"141 N Hwy 27, Clermont, FL 34711",https://citruscoffee.com/,https://order.citruscoffee.com/s/shop,Jacksonville
Gasparilla Roasting,"3374 N Access Rd, Englewood, FL 34224",http://www.gasparillaroasting.com/,https://gasparillaroasting.square.site/s/shop,Jacksonville
Golden Hills Coffee Roasters,"1510 Max Hooks Rd Ste D, Groveland, FL 34736",http://goldenhillscoffee.com/,https://www.goldenhillscoffee.com/shop-coffee,Jacksonville
Maas Coffee Roasters Destin,"4014 Commons Dr W STE 102, Destin, FL 32541",http://maas.coffee/,http://maas.coffee/collections/all,Jacksonville
Third Wave Coffee,"220, 9th Main Rd, 5th Block, Jayanagar, Bengaluru, Karnataka 560041, India",https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-jayanagar-bengaluru/,https://www.thirdwavecoffeeroasters.com/,Jacksonville
Lineage Coffee Roasting,"3201 Corrine Dr, Orlando, FL 32803",http://www.lineageroasting.com/,http://www.lineageroasting.com/collections/coffee,Jacksonville
Lobos Coffee Roasters,"3000 Corrine Dr, Orlando, FL 32803",http://www.loboscoffeeroasters.com/,http://www.loboscoffeeroasters.com/collections/all,Jacksonville
Haven Coffee Roasters,"140 3rd St SW, Winter Haven, FL 33880",http://havencoffeeroaster.com/,http://havencoffeeroaster.com/collections/coffee,Jacksonville
Doing Work Coffee Shop & Roaster,"335 Duval St suite c, Key West, FL 33040",https://doingworkcoffee.com/,https://doingworkcoffee.com/pages/storefront,Jacksonville
"Gem City Coffee, Inc.","Satsuma, FL 32189",http://gemcitycoffeeinc.com/,http://gemcitycoffeeinc.com/collections/all,Jacksonville
Allcoffee,"12815 NW 45th Ave #6b, Opa-locka, FL 33054",http://www.allcoffee.com/,http://www.allcoffee.com/collections/products,Jacksonville
Artizan Coffee Roasters,"4350 Oakes Rd Suite 518, Davie, FL 33314",https://www.artizancoffee.com/,https://www.artizancoffee.com/collections/beans-ground,Jacksonville
Patriot Coffee Roasters,"1117 Florida Ave S STE 105, Lakeland, FL 33803",https://patriotcraftcoffee.com/,https://patriotcraftcoffee.com/patriot-retail-coffee/,Jacksonville
Opus Coffee - Airstream,"403 SW 4th Ave, Gainesville, FL 32601",http://opuscoffee.com/,https://opuscoffee.com/product-category/coffee/,Jacksonville
O&M Coffee,"2543 Acorn Creek Rd, Green Cove Springs, FL 32043",https://www.oandmcoffee.net/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18146080037468291491,https://www.oandmcoffee.net/shop,Jacksonville
Sun Bear Specialty Coffee Roasters,"1037 Central Ave, St. Petersburg, FL 33701",https://sunbearspecialtycoffeeroasters.com/,https://sunbearspecialtycoffeeroasters.com/collections/all,Jacksonville
Coffee Latitudes Cafe & Roastery,"6431 E County Line Rd #110, Tampa, FL 33647",http://www.coffeelatitudes.com/,http://www.coffeelatitudes.com/s/shop,Jacksonville
Leatherback Roasters,"1335 Bennett Dr #125, Longwood, FL 32750",http://leatherbackroasters.com/,http://leatherbackroasters.com/collections/coffee-beans,Jacksonville
Java Planet Organic Coffee Roasters,"10160 Suite B Fisher Ave, Tampa, FL 33619",http://jporganiccoffee.com/,https://www.jporganiccoffee.com/collections/frontpage,Jacksonville
Farmer Brothers,"3230 US-17 N, Green Cove Springs, FL 32043",https://www.farmerbros.com/blog/branches/orlando-fl/,https://www.boydscoffeestore.com/,Jacksonville
Spill the Beans Co.,"406 Pine St, Leesburg, FL 34748",https://www.spillthebeansco.com/,https://spillthebeansco.com/shop/,Jacksonville
Elevation Coffee Roasters,"4952 Northdale Blvd #101, Greater Northdale, FL 33624",https://linktr.ee/elev8coffee,https://elev8coffee.square.site/,Jacksonville
Zeal Coffee Roasters,"1703 W State St, Tampa, FL 33603",http://zealcoffeeroasters.com/,https://thelabcoffee.com/beans,Jacksonville
Maple Street Biscuit Company - Fleming Island,"1960 E West Pkwy Suite 103, Fleming Island, FL 32003",https://www.maplestreetbiscuits.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,https://www.maplestreetbiscuits.com/store,Jacksonville
Inheritance Coffee,"515 E Fairfield Dr, Pensacola, FL 32503",https://inheritancecoffee.com/,https://inheritancecoffee.com/collections/coffee,Jacksonville
Stocking Mill Coffee,"1500 S Atlantic Ave, Daytona Beach, FL 32118",https://stockingmillcoffee.com/,https://stockingmillcoffee.com/collections/coffee,Jacksonville
Maas Coffee Roasters,"150 Miracle Strip Pkwy SE, Fort Walton Beach, FL 32548",https://www.maascoffeeroasters.com/,https://www.maascoffeeroasters.com/beans,Jacksonville
Eagle Specialty Coffee,"1519 NE Pine Island Rd Suite 110, Cape Coral, FL 33909",http://www.eaglespecialtycoffee.com/,https://www.eaglespecialtycoffee.com/equipment-shop/coffee,Jacksonville
