Name,Address,Website,source_city,sub_city,state,reason
Legends Coffee,"24100 E Commons Ave, Aurora, CO 80016",http://www.legendscoffeeco.com/,Denver,aurora,CO,no_store_page
Wake & Take Café and Event Center,"2337 S Blackhawk St Unit 115C, Aurora, CO 80014",https://bestcoffeeinaurora.com/,Denver,aurora,CO,no_store_page
Harar Beans Coffee,"12101 E Iliff Ave Ste A, Aurora, CO 80014",https://hararbeanscoffee.com/,Denver,aurora,CO,no_shop
Coffee Shop,"2100 N Ursula St #30, Aurora, CO 80045",https://coffeeeshop.shop/,Denver,aurora,CO,scrape_failed
Kitty Beanz Coffee,"15200 E Colfax Ave, Aurora, CO 80011",https://www.kittybeanzcoffee.com/,Denver,aurora,CO,no_shop
Pablo's Coffee - East Colfax,"7701 E Colfax Ave, Denver, CO 80220",http://www.pabloscoffee.com/,Denver,aurora,CO,no_store_page
EMPANADA ESPRESSO Coffee,"17200 E Iliff Ave Suite A5, Aurora, CO 80013",https://empanada-espresso.square.site/,Denver,aurora,CO,no_shop
Krack Coffee Coffee Roaster Roasted to order.,"421 W 104th Ave Ste F, Northglenn, CO 80234",http://krack-coffee.square.site/,Denver,aurora,CO,no_store_page
Mountain Milk Coffee,"150 S Union Blvd Ste 104, Lakewood, CO 80228",http://www.mountainmilkcoffee.com/,Denver,lakewood,CO,no_store_page
Brynmor Coffee,"1480 Carr St, Lakewood, CO 80214",https://www.brynmorcoffee.com/,Denver,lakewood,CO,no_shop
Evermore Coffee,"1350 Colorado Mills Pkwy, Lakewood, CO 80401",https://evermorecoffeecolorado.com/,Denver,lakewood,CO,no_store_page
Onto Coffee,"7150 W Alaska Dr, Lakewood, CO 80226",https://www.ontocoffee.com/,Denver,lakewood,CO,no_shop
Front Porch Coffee Shop,"3101 S Kipling St, Lakewood, CO 80227",http://frontporchcoffeeshop.com/,Denver,lakewood,CO,no_store_page
Mint & Serif,"1385 Carr St, Lakewood, CO 80214",http://mintandserif.com/,Denver,lakewood,CO,no_store_page
Astro Coffee | Coffee Catering in Denver,"16010 W 5th Ave #2, Golden, CO 80401",https://www.astrocoffee.com/,Denver,lakewood,CO,no_shop
Goodhart Coffee Catering of Denver,"1142 N Harlan St, Lakewood, CO 80214",https://goodhartcoffeecatering.com/coffee-catering-and-mobile-barista-in-denver-colorado,Denver,lakewood,CO,no_shop
SOGO Beans and Boards,"16185 S Golden Rd, Golden, CO 80401",http://www.sogocoffee.com/,Denver,lakewood,CO,no_store_page
The Coffee Roasting Co. at Bittersweet,"836 Main St, Louisville, CO 80027",http://www.bittersweetcafes.com/,Denver,lakewood,CO,no_store_page
Cafe Olé,"3225 S Wadsworth Blvd L, Lakewood, CO 80227",https://www.cafeole.org/,Denver,lakewood,CO,no_store_page
Atlas Coffee,"6504 S Broadway, Littleton, CO 80121",http://atlascoffees.com/,Denver,lakewood,CO,no_store_page
"CA PHE, Vietnamese Coffee and Banh Mi","3911 E 120th Ave, Thornton, CO 80233",https://caphedenver.com/,Denver,thornton,CO,no_store_page
Bleu Sage Cafe,"1500 E 128th Ave, Thornton, CO 80241",http://www.bleusagecafe.com/,Denver,thornton,CO,no_shop
Lisa Anne's Country Cupboard Bakery,"12400 First St, Thornton, CO 80241",http://lisaannesbakery.com/,Denver,thornton,CO,no_coffee_keywords
Kneaders Bakery & Cafe,"9785 Washington St, Thornton, CO 80229",https://www.kneaders.com/,Denver,thornton,CO,no_store_page
Bluebird Cafe,"885 Thornton Pkwy, Thornton, CO 80229",https://bluebirdcafethornton.com/,Denver,thornton,CO,no_store_page
MeCo Coffee Collective,"627 Main St, Longmont, CO 80501",http://mecolongmont.com/,Denver,thornton,CO,no_store_page
Loveland Coffee Company,"620 E 29th St, Loveland, CO 80538",http://www.lovelandcoffeeco.com/,Denver,thornton,CO,no_shop
Pete's Cafe,"9170 Washington St, Thornton, CO 80229",https://petescafethornton.com/,Denver,thornton,CO,no_shop
DIRT Coffee Bar,"2506 W Alamo Ave, Littleton, CO 80120",http://www.dirtcoffee.org/,Denver,thornton,CO,no_store_page
La Dolce Vita,"5756 Olde Wadsworth Blvd, Arvada, CO 80002",https://ldvcoffeeshop.com/,Denver,arvada,CO,no_shop
6550 Coffee,"6550 Wadsworth Bypass, Arvada, CO 80003",https://arvadacoffeeshop.com/,Denver,arvada,CO,no_coffee_keywords
Stylus and Crate,"6985 W 38th Ave, Wheat Ridge, CO 80033",http://www.stylusandcrate.com/,Denver,arvada,CO,no_shop
White Rabbit Coffee Co.,"11187 Sheridan Blvd #9, Westminster, CO 80020",https://www.whiterabbitcoffee.com/,Denver,westminster,CO,no_shop
Coffee Celestial,"3015-B W 74th Ave, Westminster, CO 80030",https://www.coffeecelestial.com/,Denver,westminster,CO,no_shop
Zelda Coffee Catering Cart,"7100 Broadway, Denver, CO 80221",https://zeldacoffee.com/,Denver,westminster,CO,no_shop
Cozy Coffee Co,"14694 Orchard Pkwy #1200, Westminster, CO 80023",https://cozycoffeeco.com/,Denver,westminster,CO,no_store_page
Navah Coffee House,"3013 W 104th Ave, Westminster, CO 80031",https://www.navahcoffeehouse.com/,Denver,westminster,CO,no_shop
Paul's Coffee & Tea Superior,"1 Superior Dr, Superior, CO 80027",https://paulscoffeeandtea.com/,Denver,westminster,CO,no_store_page
ZOES Coffee,"11225 Decatur St #200, Westminster, CO 80234",https://zoescoffeewestminster.com/?utm_source=google,Denver,westminster,CO,no_store_page
FOX•DOG COFFEE,"515 Briggs St, Erie, CO 80516",https://www.foxdogcoffee.com/,Denver,westminster,CO,no_shop
Barn Door Coffee,"2605 W 144th Ave, Broomfield, CO 80020",http://barndoor.dc2.me/,Denver,westminster,CO,no_shop
It's Coffee,"10639 E Briarwood Ave Unit C1, Centennial, CO 80112",https://itscoffeecafe.co/,Denver,westminster,CO,no_store_page
303 Coffee Company,"8283 S Akron St #170, Centennial, CO 80112",http://www.303coffeeco.com/,Denver,centennial,CO,no_store_page
The O.Coffee Company,"6902 S Vine St Kiosk A, Centennial, CO 80122",http://theocoffeecompany.square.site/,Denver,centennial,CO,no_store_page
Peaky Peak Coffee & Charcuterie,"10047 Park Meadows Dr unit a, Lone Tree, CO 80124",http://www.peakypeakcoffee.com/,Denver,centennial,CO,no_shop
Happy Crew Coffee House,"9044 Forsstrom Dr Fl 2, Lone Tree, CO 80124",https://www.happycrewcoffeehouse.com/,Denver,centennial,CO,no_shop
The Exchange Coffee House™,"1415 Westbridge Dr, Castle Pines, CO 80108",https://www.theexchangecoffeehouse.com/,Denver,centennial,CO,no_store_page
Dame Good Drinks,"8575 E Arapahoe Rd Unit G, Greenwood Village, CO 80112",https://damegooddrinks.com/,Denver,centennial,CO,no_store_page
Monk & Mongoose Coffee Co,"9580 RidgeGate Pkwy d, Lone Tree, CO 80124",http://monkandmongoose.com/,Denver,centennial,CO,no_store_page
Your Coffee Guy,"5980 S Jellison St, Littleton, CO 80123",https://mymenuweb.com/us/restaurants/1201044/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,Denver,littleton,CO,no_shop
The Fox & The Raven Bakery by Corvus Coffee Roasters,"5846 S Wadsworth Blvd Suite 3500, Littleton, CO 80123",http://www.thefoxandtheraven.co/,Denver,littleton,CO,no_coffee_keywords
Artemis Tea Coffee,"40 W Littleton Blvd Suite 211, Littleton, CO 80120",https://artemisteacoffee.com/?utm_source=google,Denver,littleton,CO,no_store_page
Wild Goose Coffee,"6399 S Santa Fe Dr, Littleton, CO 80120",http://wild-goose-coffee.square.site/,Denver,littleton,CO,no_store_page
Ground Up Coffee Cafe,"B1A, 5035 S Kipling Pkwy, Littleton, CO 80127",https://grounduplittleton.com/,Denver,littleton,CO,no_store_page
Broken Pieces Cafe,"12472 W Belleview Ave, Littleton, CO 80127",https://www.welcometomosaic.com/broken-pieces-cafe,Denver,littleton,CO,no_shop
Amano Coffee & Plants,"26290 CO-74 # 1, Kittredge, CO 80457",https://www.amanoplantcafe.com/,Denver,littleton,CO,no_store_page
