Name,Address,Original Website,Website,source_city
Dark Ritual Coffee Roasters,"112 Greenhill Ln Suite 110, Rockwall, TX 75087",https://www.darkritualcoffeetx.com/,https://order.toasttab.com/online/dark-ritual-coffee-roasters-112-greenhill-ln-suite-110,san marcos
Third Wave Coffee,"220, 9th Main Rd, 5th Block, Jayanagar, Bengaluru, Karnataka 560041, India",https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-jayanagar-bengaluru/,https://www.thirdwavecoffeeroasters.com/,san marcos
Lion's Head Coffee Roastery,"205 Rostan Ct, Royse City, TX 75189",https://lionsheadcoffee.com/,https://lionsheadcoffee.com/collections/all,san marcos
Vertere Coffee Roasters,"22289 Ford Rd #200, Porter, TX 77365",http://www.verterecoffee.com/,http://www.verterecoffee.com/collections/craft-roasted-coffee,san marcos
Neon Moon Coffee,"12510 W Texas St, Burton, TX 77835",http://neonmooncoffee.com/,http://neonmooncoffee.com/shop,san marcos
YellowBand Coffee Roasters,"7001 W I-10 Access Rd Suite 117, San Antonio, TX 78213",http://www.yellowbandcoffee.com/,http://www.yellowbandcoffee.com/collections/frontpage,san marcos
Theory Coffee Company,"2347 Nacogdoches Rd, San Antonio, TX 78209",http://www.theorycoffeeco.com/,http://www.theorycoffeeco.com/shop,san marcos
Flor de Café International Coffee Company,"215 Coca-Cola Pl #119, San Antonio, TX 78219",https://florcoffee.com/,https://florcoffee.com/shop-page/,san marcos
Iron Bridge Coffee Company (Home- Based Coffee Roasters),"2315 Hanover Dr, Waco, TX 76710",http://ironbridgecoffee.com/,http://ironbridgecoffee.com/product/medium-roast-monte-redondo-/37?cs=true&cst=custom,san marcos
Quantum Coffee Roasters,"24188 Boerne Stage Rd, San Antonio, TX 78255",https://www.quantumcoffeesa.com/,https://www.quantumcoffeesa.com/shop,san marcos
Estate Coffee Company,"1320 E Houston St a101, San Antonio, TX 78205",http://www.estatecoffeecompany.com/,http://www.estatecoffeecompany.com/collections/all,san marcos
The Hermit Specialty Coffee,"3814 Acushnet Dr Suite 204, Corpus Christi, TX 78413",https://thehermitcafe.com/,https://thehermitcafe.com/collections/all,pflugerville
Haraz Coffee House,"801 Wells Branch Pkwy suite 180, Pflugerville, TX 78660",https://www.harazcoffeehouse.com/,https://haraz-coffee.myshopify.com/collections/all,pflugerville
107 Roasters & Cafe,"512 SW 47th Ave, Amarillo, TX 79110",http://107roasters.com/,https://www.107roasters.com/shop,pflugerville
Barbarossa Coffee Roasters,"9166 Farm to Market 2920 Suite 100, Tomball, TX 77375",http://www.barbarossacoffee.com/,https://barbarossacoffee.com/product-category/coffee/,pflugerville
The Human Bean,"105 Rex Kerwin Ct Bldg. 1, Pflugerville, TX 78660",https://thehumanbean.com/location/human-bean-101-rex-kerwin-court-pflugerville-texas-78660/,https://thehumanbean.com/collections,pflugerville
Katï Coffee Roastery,"3871 E University Ave #195, Georgetown, TX 78626",https://www.katicoffee.com/,https://www.katicoffee.com/collections/all-coffees,pflugerville
Waterloo Coffee Company,"3309 W State Hwy 29, Georgetown, TX 78628",http://www.waterloocoffeecompany.com/,http://www.waterloocoffeecompany.com/shop,pflugerville
Forrest Coffee House,"103 Forrest St, Liberty Hill, TX 78642",https://forrest.coffee/,https://order.toasttab.com/online/forrestcoffeetx,pflugerville
Kyoko Coffee,"6401 Airport Blvd, Austin, TX 78752",https://kyokocoffee.com/,http://kyoko-coffee.square.site/,pflugerville
White Box Roastery Co.,"610 Elm St STE 1340, McKinney, TX 75069",https://whiteboxroastery.com/,https://whiteboxroastery.square.site/,georgetown
Boomtown Coffee,"242 W 19th St, Houston, TX 77008",http://www.boomtowncoffee.com/,https://www.boomtowncoffee.com/all-items?category=coffee,georgetown
Panera Bread,"1050 W University Ave, Georgetown, TX 78628",https://www.panerabread.com/en-us/cafe/locations/tx/georgetown/1050-w-university-ave?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=606320&utm_content=main,https://www.paneraathome.com/,georgetown
Third Gen Coffee,"25136 Grogans Park Dr, The Woodlands, TX 77380",http://www.thirdgencoffee.com/,http://www.thirdgencoffee.com/store/coffee,georgetown
ARWA YEMENI COFFEE,"12301 W Parmer Ln Unit 206 Bldg 2, Cedar Park, TX 78613",http://www.arwacoffee.com/,https://www.arwacoffee.com/shop/coffee-bag/,georgetown
Blackwater Coffee Roasters,"3204 Polk St, Houston, TX 77003",http://www.bwcroasters.com/,http://www.bwcroasters.com/collections/coffee,georgetown
Muscovy Coffee Roasters,"100 N Church St, Salado, TX 76571",https://www.muscovycoffee.com/,https://muscovy-coffee-roasters-church-street.square.site/,georgetown
Three Keys Coffee Bar,"712 Main St, Houston, TX 77002",https://threekeyscoffeebar.com/,https://threekeyscoffeebar.com/s/order,georgetown
Neon Belly Coffee & Bakery,"8312 Burnet Rd Unit 101, Austin, TX 78757",https://neonbellycoffee.com/order-online,https://neonbellycoffee.com/shop,georgetown
Summer Moon,"133 Collective Wy, Leander, TX 78641",http://summermooncoffee.com/,http://summermooncoffee.com/collections/wood-fired-coffee,leander
PJ's Coffee,"11620 Hero Way W, Leander, TX 78641",https://locations.pjscoffee.com/tx/leander/coffee-shop-tx0039.html,https://shop.pjscoffee.com/collections/coffee,leander
Eiland Coffee Roasters,"532 N Interurban St, Richardson, TX 75081",http://www.eilandcoffee.com/,http://www.eilandcoffee.com/shop,leander
Scooter's Coffee,"1265 N US Hwy 183, Leander, TX 78641",https://scooterscoffee.com/,https://www.scooterscoffee.com/shop/at-home-coffee,leander
Texas Grounds Coffee Company Roasters,"14359 Old Bandera Rd #3, Helotes, TX 78023",http://www.texasgroundscoffee.com/,http://www.texasgroundscoffee.com/collections/shop-all-coffee,leander
Cuppa Austin Coffee Shop,"9225 W Parmer Ln b101, Austin, TX 78717",http://cuppaaustin.com/,https://www.texascoffeetraders.com,leander
Pineview Coffee Company,"13805 Research Blvd, Austin, TX 78750",http://pineviewcoffee.com/,https://pineviewcoffee.com/shop/,cedar park
Edison Coffee Co Roastery,"760 E Main St Suite 103, Lewisville, TX 75057",http://www.edisoncoffeeco.com/,http://www.edisoncoffeeco.com/store,cedar park
Katz Coffee,"2400 Karbach St, Houston, TX 77092",http://www.katzcoffee.com/,https://katzcoffee.com/shop/,cedar park
Qahwah House Coffee - Leander Austin,"14300 Ronald Reagan Blvd Suite 305 & 306, Leander, TX 78641",https://qahwahhouse.com/,https://qahwahhouse.com/products,cedar park
"Dumont Creamery & Cafe, Cedar Park","601 W New Hope Dr Suite 106 Building 1, Cedar Park, TX 78613",http://www.dumont.us/,http://www.dumont.us/collections/all,cedar park
Embrace The Grind BTX,"824 Main St, Buda, TX 78610",http://www.embracethegrindbtx.com/,http://www.embracethegrindbtx.com/product/15-oz-decaf-organic-indonesian-bali-hai-swp-/33?cs=true&cst=popular,buda
What's The Buzz Specialty Coffee,"2511 Texas Ave, Bryan, TX 77802",https://www.whatsthebuzzcoffee.com/,https://www.whatsthebuzzcoffee.com/s/shop,buda
Overland Roast,"115 Crawford, Kyle, TX 78640",https://www.overlandroast.com/pages/contact,https://www.overlandroast.com/collections/all-beans,buda
"Nocona Coffee Roasters, LLC","Montague County, Nocona, TX 76255",http://noconacoffeeroasters.com/,https://noconacoffeeroasters.com/shop/,buda
Big Bend Coffee Roasters,"510 W San Antonio St, Marfa, TX 79843",http://bigbendcoffeeroasters.com/,http://bigbendcoffeeroasters.com/shop,buda
Golden Roastery,"3111 Fondren Rd, Houston, TX 77063",https://goldenroastery.store/,https://goldenroastery.store/collections/coffee,buda
