Name,Address,Website,source_city,reason
Good Times Coffee House,"1548 Main St, Willimantic, CT 06226",https://goodtimescoffeehouse.com/,middletown,no_shop
Colonial Coffee Co Ltd,"3110 Marentette Ave, Windsor, ON N8X 4G2, Canada",http://www.colonialcoffee.ca/,windsor,wrong_region
The Better Bean,"186 Main St #1R, Monson, MA 01057",http://www.betterbeancafe.com/,windsor,wrong_region
First Choice,"900 River St suite F, Windsor, CT 06095",https://firstchoiceservices.com/locations/hartford/,windsor,no_shop
Roasted beanery,"95 S Rd, Somers, CT 06071",https://roastedbeanery.com/,windsor,no_store_page
Cafe Barista,"66 N Main St, Suffield, CT 06078",http://baristacafect.com/,windsor,no_store_page
Likkle Patty Shop,"296 Broad St Ste C, Windsor, CT 06095",http://likklepattyshop.com/,windsor,no_coffee_keywords
Yosi Kitchen,"598 Hayden Station Rd, Windsor, CT 06095",http://yosikitchen.com/,windsor,no_coffee_keywords
Williams-Sonoma,"200 Evergreen Way Suite 256, South Windsor, CT 06074",https://www.williams-sonoma.com/stores/us-ct-south-windsor-promenade-at-evergreen-walk/,windsor,no_coffee_keywords
Lox Stock & Bagels,"1393 Blue Hills Ave, Bloomfield, CT 06002",http://www.loxstock.com/,windsor,no_coffee_keywords
Day Hill Deli,"555 Day Hill Rd, Windsor, CT 06095",http://www.dayhilldeli.com/,windsor,no_shop
Mahaney Breakfast & Lunch,"1775 Poquonock Ave, Windsor, CT 06095",https://mahaneysct.com/,windsor,no_store_page
Brookside Bagels,"563 Hopmeadow St, Simsbury, CT 06070",https://brooksidebagelsct.com/,windsor,no_store_page
Isaac's Bagel Cafe,"16-B Mountain Ave, Bloomfield, CT 06002",https://isaacsbagelcafe.squarespace.com/,windsor,no_shop
Cracker Barrel Old Country Store,"145 Prospect Hill Rd, East Windsor, CT 06088",https://www.crackerbarrel.com/Locations/States/ct/east-windsor/436/?utm_source=google&utm_medium=maps&utm_campaign=crackerbarrelurl,windsor,no_coffee_keywords
