Name,Address,Website,source_city,sub_city,state,reason
The Willcox Restaurant,"100 Colleton Ave SW, Aiken, SC 29801",http://www.thewillcox.com/,Augusta,aiken,GA,no_coffee_keywords
Whiskey Alley,"227 The Alley SW, Aiken, SC 29801",http://www.whiskeyalley.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15594771995168196375,Augusta,aiken,GA,no_store_page
Exchange Coffee Co.,"110 S Main St, Simpsonville, SC 29681",https://www.exchangecoffeeco.com/,Augusta,aiken,GA,no_store_page
Focus Coffee,"562 Rountree Way, Evans, GA 30809",http://infocus.church/,Augusta,evans,GA,no_coffee_keywords
Brickhouse Gourmet Coffee & Tea Co.,"729 Meeting St, West Columbia, SC 29169",http://brickhousecoffeeandtea.com/,Augusta,evans,GA,scrape_failed
The Tent Coffee Shop,"711 E Main St Z, Lexington, SC 29072",http://www.tentcoffeeshops.com/,Augusta,evans,GA,no_store_page
That Flippin' Egg,"4466 Washington Rd, Evans, GA 30809",https://flipmyegg.com/flippinevans?utm_source=google,Augusta,evans,GA,no_store_page
East Georgia Blitz Coffee,"600 Grand Oaks Wy unit 224, Martinez, GA 30907",https://eastgeorgiablitzcoffee.com/,Augusta,martinez,GA,scrape_failed
States Coffee,"609 Ward St, Martinez, CA 94553",http://www.statescoffee.com/,Augusta,martinez,GA,no_shop
Caliber Coffee Company,"3850 Fernandina Rd, Columbia, SC 29210",https://calibercoffeecompany.com/,Augusta,martinez,GA,no_store_page
Harlem Java House,"211 N Louisville St Suite A, Harlem, GA 30814",http://harlemjavahouse.com/,Augusta,martinez,GA,scrape_failed
Harvest Coffee Co.,"2910 2nd Ave, Columbus, GA 31904",https://www.harvestmovement.org/harvest-coffee-co,Augusta,martinez,GA,no_store_page
Azalea Coffee Bar,"2700 Devine St, Columbia, SC 29205",http://azaleacoffeebar.com/,Augusta,martinez,GA,scrape_failed
Gong Cha Tea,"3821 Washington Rd, Martinez, GA 30907",https://gongchaaugusta.com/,Augusta,martinez,GA,no_coffee_keywords
The Caffeinated Heifer,"130 Main St, Thomson, GA 30824",https://dot.cards/caffeinatedheifer,Augusta,grovetown,GA,no_coffee_keywords
Hoschton Coffee Company,"73 City Square St, Hoschton, GA 30548",http://hoschtoncoffee.com/,Augusta,hephzibah,GA,no_store_page
Two Beans,"47 State St, Commerce, GA 30529",https://www.twobeanscoffee.com/,Augusta,hephzibah,GA,no_store_page
Grassroots Coffee,"118 S Broad St, Thomasville, GA 31792",http://www.grassrootscoffeeshop.com/,Augusta,blythe,GA,no_store_page
Cafe Campesino Community Coffeehouse,"510 W Forsyth St, Americus, GA 31709",http://cafecampesinocoffeehouse.com/,Augusta,blythe,GA,no_store_page
Big City Bread Cafe,"393 N Finley St Studio C, Athens, GA 30601",http://www.bigcitybreadcafe.com/,Augusta,blythe,GA,no_store_page
Dollar General,"3404 GA-88, Blythe, GA 30805",https://www.dollargeneral.com/store-directory/ga/blythe/16666,Augusta,blythe,GA,no_store_page
